#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1779       0.4513
       3       0.1745       0.5365
       4       0.2759       0.3524
       5       0.2760       0.3627
       6       0.6558       0.6013
       7       0.7355       0.5090
       8       1.0595       0.4915
       9       1.1243       0.4834
      10       1.1119       0.5640
      11       1.1764       0.7317
      12       1.1777       0.6935
      13       1.2692       0.9265
      14       1.4576       1.1745
      15       1.2528       0.4872
      16       1.5867       0.5368
      17       1.3995       0.9005
      18       1.5353       0.6132
      19       1.5167       0.8251
      20       1.6347       0.7249
      21       1.6143       0.7873
      22       1.4950       1.0028
      23       1.5201       0.6281
      24       1.4248       0.6447
      25       1.3770       0.6850
      26       1.3975       0.8627
      27       1.5025       1.0224
      28       1.5199       0.7999
      29       1.6207       0.8358
      30       1.5546       0.9727
      31       1.5776       0.8847
      32       1.6129       1.3122
      33       1.5962       1.0662
      34       1.6077       1.0048
      35       1.9223       1.1111
      36       1.8075       1.0002
      37       1.9089       1.0273
      38       1.7560       1.3164
      39       1.5960       0.6615
      40       1.6378       0.8753
      41       1.7265       1.0349
      42       1.6516       0.8442
      43       1.5984       1.4322
      44       1.7082       0.7946
      45       1.6794       0.9398
      46       1.6662       1.6107
      47       1.6549       1.0079
      48       2.0157       1.0732
      49       1.9174       0.9591
      50       1.9112       1.4929
      51       2.0740       1.0067
      52       1.9690       1.4880
      53       1.7508       0.9105
      54       1.8537       1.4417
      55       1.9201       1.0448
      56       2.0048       1.1828
      57       2.0321       1.7513
      58       1.7498       1.3058
      59       1.8243       0.9207
      60       1.7724       0.8500
      61       1.8839       0.8353
      62       1.9132       0.8094
      63       2.0558       0.7252
      64       2.1206       1.1165
      65       1.7949       1.2321
      66       1.8169       1.0833
      67       1.7783       0.6333
      68       1.8024       1.2083
      69       1.6920       0.8735
      70       1.7773       0.7740
      71       1.7450       0.4813
      72       1.7964       1.1068
      73       1.6406       1.1391
      74       1.8323       1.6631
      75       1.6750       1.2946
      76       1.6950       0.4811
      77       1.8158       0.4860
      78       1.8059       0.6699
      79       1.8891       0.9663
      80       2.1547       0.5926
      81       2.0662       1.3433
      82       1.8852       1.4694
      83       1.7393       1.0827
