#Frame           SHP2       ligand
     426       4.4420       1.3127
     427       4.2782       1.4190
     428       4.2199       1.2221
     429       4.5470       1.1171
     430       4.2907       1.5938
     431       4.2761       1.5037
     432       4.1985       1.6993
     433       4.4301       1.4812
     434       4.3657       1.6660
     435       4.3469       1.7098
     436       4.5908       1.1258
     437       4.6015       1.2478
     438       4.5098       0.8721
     439       4.5404       1.0815
     440       4.6887       0.9252
     441       4.6105       1.0630
     442       4.5803       0.8761
     443       5.0830       1.3592
     444       4.6297       1.2795
     445       4.5444       1.2364
     446       4.8184       1.3200
     447       4.3257       1.5712
     448       4.3654       1.8823
     449       4.4645       1.4621
     450       4.5365       1.1224
     451       4.5902       1.6809
     452       4.6006       1.5688
     453       4.5704       2.1363
     454       4.2885       2.1399
     455       4.3199       1.5654
     456       4.6243       2.3251
     457       4.5618       1.1072
     458       4.6185       1.0394
     459       4.7034       1.2499
     460       4.7615       0.8859
     461       4.9272       1.1428
     462       4.7046       1.1519
     463       4.4216       1.1390
     464       4.8198       0.8549
     465       4.5736       1.1311
     466       4.7167       0.9439
     467       4.5838       1.1816
     468       4.7895       1.6871
     469       4.7369       1.6119
     470       4.9147       1.8751
     471       5.0697       1.8010
     472       4.9635       1.3966
     473       4.9309       1.2378
     474       5.2886       1.4457
     475       5.0074       2.0694
     476       4.5700       1.3328
     477       4.4437       1.0973
     478       4.8033       1.5538
     479       4.9224       1.5739
     480       4.6503       1.6964
     481       4.6657       1.8670
     482       5.3596       2.3110
     483       5.1281       2.3389
     484       4.9204       2.2305
     485       4.6763       1.6999
     486       4.5130       1.1830
     487       4.3565       1.4686
     488       4.4328       1.8071
     489       4.4700       2.5174
     490       4.3878       1.2753
     491       4.5920       1.8572
     492       4.3677       1.5036
     493       4.5646       2.4128
     494       4.7079       1.7317
     495       4.6894       0.7079
     496       4.6954       2.4676
     497       4.5917       2.7021
     498       4.8747       2.8276
     499       4.6010       2.6949
     500       4.4659       1.4404
     501       4.4524       1.9686
     502       4.4866       1.2624
     503       4.5261       1.4283
     504       4.4064       1.3766
     505       4.5388       1.4275
     506       4.8555       1.4455
     507       4.3500       1.3663
