#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1763       0.4633
       3       0.1796       0.5864
       4       0.2779       0.3225
       5       0.2767       0.4362
       6       0.5921       0.8920
       7       0.6291       0.5452
       8       0.9189       0.5469
       9       0.9585       0.5752
      10       1.0724       0.6418
      11       1.1996       0.8600
      12       1.0857       0.7802
      13       1.1786       0.7506
      14       1.1908       1.2114
      15       1.0783       1.1866
      16       1.1838       1.6621
      17       1.1602       0.9902
      18       1.2577       1.1016
      19       1.2575       1.2027
      20       1.3136       0.9659
      21       1.1668       1.1107
      22       1.0879       1.3431
      23       1.1993       1.1927
      24       1.1626       1.2304
      25       1.4585       1.7067
      26       1.3829       1.4293
      27       1.2714       1.1485
      28       1.1586       1.0082
      29       1.2219       1.3865
      30       1.3417       1.1184
      31       1.3405       1.1841
      32       1.2330       1.1092
      33       1.5046       1.3152
      34       1.4210       1.1111
      35       1.5605       1.0797
      36       1.5882       1.4861
      37       1.7164       1.4322
      38       1.6555       1.2330
      39       1.7213       1.1575
      40       1.7148       1.1727
      41       1.5993       1.6047
      42       1.5652       1.0928
      43       1.5529       1.1599
      44       1.4372       1.1637
      45       1.4963       1.1269
      46       1.3443       1.5516
      47       1.3472       1.3097
      48       1.5431       0.9928
      49       1.5991       1.5109
      50       1.7720       1.8703
      51       1.6034       1.3487
      52       1.6612       1.3141
      53       1.7829       1.5831
      54       1.7467       2.1479
      55       1.8846       1.9032
      56       1.8834       1.9018
      57       1.6507       1.3078
      58       1.6648       1.3959
      59       1.4235       1.1232
      60       1.6208       1.8325
      61       1.6618       1.2056
      62       1.8041       1.1585
      63       1.6492       1.1124
      64       1.5136       1.0284
      65       1.6712       1.3055
      66       1.5010       1.4380
      67       1.6537       1.2214
      68       1.6535       1.4182
      69       1.5969       1.3868
      70       1.6055       1.4298
      71       1.6526       1.5549
      72       1.8027       1.3405
      73       1.6873       1.4520
      74       1.8188       1.1179
      75       1.8408       1.3421
      76       1.6374       1.4649
      77       1.7140       1.9379
      78       1.7414       2.0582
      79       1.7962       1.5785
      80       1.9730       1.4727
      81       1.7580       1.8384
      82       1.9936       2.5057
      83       2.0843       1.6806
      84       2.3265       2.0170
      85       2.2831       1.9484
