#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1810       0.4770
       3       0.1775       0.4865
       4       0.2791       0.2704
       5       0.2790       0.3812
       6       0.6351       0.5772
       7       0.7198       0.7097
       8       1.1446       0.7676
       9       1.2252       0.6182
      10       1.2441       0.7194
      11       1.2387       0.8313
      12       1.3933       0.9194
      13       1.4850       0.8969
      14       1.3970       0.6083
      15       1.4622       0.8821
      16       1.4234       0.7182
      17       1.3045       0.8228
      18       1.4646       0.8041
      19       1.4136       0.9289
      20       1.5195       1.0947
      21       1.4259       0.9596
      22       1.4022       0.8763
      23       1.4100       0.8676
      24       1.4329       0.9005
      25       1.3046       1.0716
      26       1.6722       0.8334
      27       1.4905       0.8693
      28       1.6051       1.0345
      29       1.5295       0.6325
      30       1.5600       0.6678
      31       1.2410       0.5610
      32       1.4113       0.6110
      33       1.5625       0.5949
      34       1.4535       0.6526
      35       1.6797       0.6041
      36       1.3965       0.5486
      37       1.5557       0.7998
      38       1.5548       0.6305
      39       1.6783       0.4595
      40       1.5044       0.7534
      41       1.6248       0.5905
      42       1.6541       0.4497
      43       1.8185       0.5722
      44       1.5640       0.5969
      45       1.4013       0.4947
      46       1.7135       0.6474
      47       1.6091       0.7305
      48       1.5446       0.7303
      49       1.5626       0.5258
      50       1.4681       0.7452
      51       1.5677       0.6224
      52       1.6713       1.2047
      53       2.0266       1.1546
      54       1.9562       1.1137
      55       2.0375       1.3310
      56       2.0232       1.1330
      57       2.1147       1.0427
      58       1.6163       0.8999
      59       1.6898       0.4643
      60       1.7955       0.5265
      61       1.7218       0.4347
      62       1.5674       0.7232
      63       1.5190       0.4090
      64       1.5301       0.6135
      65       1.7000       0.5019
      66       1.7247       0.8446
      67       1.6083       0.4946
      68       1.5969       0.4631
      69       1.5417       0.7265
      70       1.4764       0.6120
      71       1.6424       0.6001
      72       1.5248       0.6297
      73       1.7416       0.5424
      74       1.9964       0.7428
      75       2.0119       0.6658
      76       1.7526       0.5269
      77       1.9182       0.9840
      78       1.6486       0.7287
      79       1.9581       0.7112
      80       1.8194       0.7721
      81       1.9663       0.4749
      82       1.8038       0.6778
      83       1.8206       0.4157
      84       1.9815       0.5366
      85       2.0502       0.4464
      86       1.9892       0.5481
      87       2.0383       0.7910
      88       2.1453       1.0160
