#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1762       0.5403
       3       0.1804       0.5125
       4       0.2938       0.5522
       5       0.2782       0.5462
       6       0.5889       0.3603
       7       0.6835       0.6113
       8       0.9145       0.5189
       9       1.1573       0.4801
      10       1.2195       1.0454
      11       0.9482       0.7897
      12       1.0038       0.8142
      13       1.2417       0.8438
      14       1.3190       1.2111
      15       1.3278       0.8502
      16       1.3747       0.7733
      17       1.4099       0.9623
      18       1.4719       0.8799
      19       1.3507       0.7977
      20       1.5202       1.6165
      21       1.3295       1.2828
      22       1.5519       1.2254
      23       1.4682       0.7920
      24       1.6090       0.9302
      25       1.5733       1.0323
      26       1.4507       0.9647
      27       1.5584       1.4447
      28       1.6682       1.5114
      29       1.6261       1.4384
      30       1.7733       1.3731
      31       1.7107       1.3954
      32       1.6761       1.3291
      33       1.9033       1.9663
      34       1.6962       1.8318
      35       1.8907       2.0476
      36       1.9218       1.5357
      37       2.2546       2.2327
      38       2.5664       2.8067
      39       2.4658       1.7781
      40       2.3019       2.3274
      41       2.4266       1.8225
      42       2.1555       1.9207
      43       2.0664       1.5469
      44       2.2447       1.2867
      45       2.3504       1.6710
      46       2.2484       1.2995
      47       2.3715       1.4039
      48       2.4821       0.9639
      49       2.3160       1.0737
      50       2.2907       1.1776
      51       2.2841       0.8575
      52       2.3849       1.5503
      53       2.5196       1.6638
      54       2.6972       1.4959
      55       2.8397       2.2613
      56       2.9687       1.9102
      57       2.9620       1.5305
      58       2.6277       2.3409
      59       2.4474       1.5748
      60       2.4134       1.2617
      61       2.6962       1.5654
      62       2.4885       1.4659
      63       2.5250       1.7003
      64       2.4639       1.3338
      65       2.6272       1.1297
      66       2.2720       1.0098
      67       2.7625       1.7554
      68       2.5420       1.6385
      69       2.2201       1.2765
      70       2.5548       1.0205
      71       2.5672       1.4169
      72       2.6400       0.9794
      73       2.4465       1.8140
      74       2.5819       1.7269
      75       2.4099       1.8163
      76       2.5797       1.7336
      77       2.1415       1.2707
      78       2.2794       1.3454
      79       2.3274       0.9515
      80       2.4585       1.4819
      81       2.4023       1.2422
      82       2.6172       1.4621
      83       2.6546       1.1304
      84       2.5612       1.0902
      85       2.4396       1.2027
      86       2.6798       1.5070
      87       2.6120       0.9486
      88       2.5743       1.4093
      89       2.8809       1.5246
      90       2.7555       1.0392
      91       2.4790       1.3620
      92       2.9157       1.6804
      93       2.8315       1.2611
      94       2.6932       1.5501
      95       2.4624       1.2749
      96       2.5568       1.1671
      97       2.6253       0.8783
      98       2.4340       1.1333
      99       2.3800       1.0995
     100       2.2672       1.6948
     101       2.4674       0.9915
     102       2.5767       1.1995
     103       2.5235       1.0673
     104       2.6030       0.8534
     105       2.5058       0.9146
     106       2.5498       1.1423
     107       2.6252       0.9504
     108       2.7966       1.0861
     109       2.7891       1.5297
     110       3.2409       1.1419
     111       2.9687       0.9892
     112       2.8811       0.9403
     113       3.1434       1.3410
     114       2.8471       0.8132
     115       2.7939       0.7403
     116       2.9563       1.0002
     117       3.0257       0.9720
     118       3.0085       0.9839
     119       3.2443       1.1085
     120       3.2970       1.3124
     121       3.1034       1.0345
     122       3.3011       1.1423
     123       3.3484       1.5726
     124       3.1810       1.3849
     125       3.2481       1.5132
     126       3.3142       1.7010
     127       3.3566       1.5360
     128       3.4068       1.1904
     129       3.2737       1.6738
     130       2.9183       1.5063
     131       2.8198       1.3620
     132       2.6963       1.1955
     133       2.7352       1.1694
     134       2.3992       0.6884
     135       2.5710       1.0944
     136       2.5484       1.0172
     137       2.4113       1.2692
     138       2.5866       1.1456
     139       2.6625       1.1617
     140       2.5419       0.7937
     141       2.7573       1.1384
     142       2.9770       0.9995
     143       2.9133       1.5110
     144       3.0176       1.3349
     145       2.7520       1.2810
     146       2.7104       1.0474
     147       2.6004       0.9216
     148       2.8185       0.9242
     149       2.6424       0.7899
     150       3.2914       2.0620
     151       3.3739       1.6047
     152       3.3744       1.4948
     153       2.9327       2.0684
     154       3.3227       0.9733
     155       3.3344       1.6546
     156       3.4444       1.4245
     157       3.1975       2.1650
     158       3.3849       2.1245
     159       3.1367       1.8674
     160       3.3756       2.4191
     161       3.2071       2.4454
     162       3.1889       2.1309
     163       2.9952       1.8072
     164       3.2118       2.1313
     165       3.3549       2.1421
     166       3.4810       2.2602
     167       3.8691       2.6527
     168       4.0475       2.2634
     169       3.3217       1.8586
     170       3.1975       1.6236
     171       3.1382       1.8212
     172       2.9541       1.6503
     173       2.8694       2.0771
     174       2.9594       2.0557
     175       3.3277       1.8756
     176       3.4679       2.6655
     177       3.3554       2.6524
     178       3.4527       2.3162
     179       3.1810       2.8522
     180       3.2783       2.1885
     181       3.2346       1.7891
     182       3.4006       1.1788
     183       3.6129       2.9436
     184       4.0257       2.4627
     185       3.9754       2.5709
     186       3.3035       1.5981
     187       3.1014       1.4064
     188       3.0678       1.3816
     189       3.4027       2.2188
     190       3.0411       1.0769
     191       3.1128       1.1171
     192       3.0757       1.2653
     193       3.1596       0.8221
     194       3.0707       1.0079
     195       2.9110       0.8187
     196       2.9776       0.7941
     197       2.7283       0.8289
     198       2.7698       1.1589
     199       2.7293       0.8584
     200       2.6303       1.0882
     201       2.4910       0.9633
     202       2.3148       0.8246
     203       2.3712       0.4717
     204       2.3843       0.7146
     205       2.5428       0.8838
     206       2.7858       1.0244
     207       2.4060       0.6983
     208       2.2963       0.8143
     209       2.2959       0.9103
     210       2.5936       1.1014
     211       2.4492       0.9548
     212       2.4467       0.6793
     213       2.2542       1.0378
     214       2.5368       0.9480
     215       2.7452       1.2276
     216       2.6481       1.6838
     217       2.7263       1.0115
     218       2.5781       0.8641
     219       3.1095       1.2293
     220       3.0015       2.1022
     221       2.8646       1.0891
     222       3.0468       1.7686
     223       3.1751       1.9829
     224       2.6643       0.9576
     225       2.8088       1.2097
     226       3.1669       1.7524
     227       3.1160       1.0384
     228       2.8819       0.9372
     229       2.6572       0.8455
     230       2.3922       1.1574
     231       2.3903       1.0079
     232       2.5143       1.4692
     233       2.5368       0.7732
     234       2.9404       1.0964
     235       3.0401       1.3546
     236       2.4582       0.7358
     237       2.7072       0.9411
     238       2.5874       1.1381
     239       2.6854       0.9233
     240       2.6657       1.5672
     241       2.4954       1.2186
     242       2.4343       0.6448
     243       2.5218       0.8750
     244       2.1589       0.6285
     245       2.6747       0.8541
     246       2.5077       0.8189
     247       2.5320       0.8089
     248       2.9959       1.0291
     249       2.5208       0.6594
     250       2.6103       0.8266
     251       2.4304       0.8794
     252       2.5358       1.0775
     253       2.2471       0.5269
     254       2.3303       0.7029
     255       2.3005       1.1632
     256       2.5098       0.6372
     257       2.5831       0.7600
     258       2.6635       0.8085
     259       2.6363       0.6642
     260       2.5367       0.8725
     261       2.2052       0.4604
     262       2.2747       0.5433
     263       2.4379       1.0565
     264       2.2698       1.6780
     265       2.5028       1.3078
     266       2.4715       1.4161
     267       2.5183       1.4212
     268       2.4978       1.0397
     269       2.7922       1.1949
     270       2.5288       1.1243
     271       2.5599       1.2377
     272       2.8145       1.0175
     273       2.8261       1.5084
     274       2.3884       1.2182
     275       2.2877       1.5508
     276       2.2703       1.0884
     277       2.5133       1.0297
     278       2.3163       1.0858
     279       2.6094       1.3543
     280       2.5725       1.4648
     281       2.6724       1.6561
     282       2.5719       2.0014
     283       2.4417       1.7241
     284       2.3994       1.8549
     285       2.7804       1.6702
     286       2.5163       1.7950
     287       2.5087       1.9668
     288       2.5841       1.9058
     289       2.4413       1.5622
     290       2.6987       2.0586
     291       2.7539       1.5586
     292       2.5487       1.8279
     293       2.6380       1.9272
     294       2.7266       1.5768
     295       2.7971       1.6417
     296       3.0928       1.4160
     297       2.8724       1.4308
     298       3.2230       1.8566
     299       3.3721       1.8929
     300       3.6828       2.2611
     301       3.2729       1.4003
     302       3.4301       1.7313
     303       3.5217       2.1458
     304       2.9205       1.4948
     305       2.9646       1.2281
     306       2.8042       1.4109
     307       3.1105       1.6178
     308       2.8979       1.3897
     309       2.6771       1.9199
     310       2.8022       2.0013
     311       2.7768       1.5376
     312       2.9108       2.0624
     313       3.0551       2.5266
     314       2.7827       1.7452
     315       2.9207       1.3178
     316       3.0678       1.5819
     317       2.7846       1.7981
     318       2.7107       1.9344
     319       2.7950       1.0011
     320       3.2118       1.8600
     321       3.3311       1.2668
     322       3.1260       1.2666
     323       3.1025       1.5633
     324       2.9571       1.4131
     325       3.2613       1.9249
     326       3.0578       1.0896
     327       3.2694       1.2345
     328       3.3433       1.5118
     329       3.2579       1.3952
     330       3.1110       1.4373
     331       2.8789       1.7573
     332       3.3100       2.3870
     333       3.2208       2.5352
     334       3.1822       2.2687
     335       3.2622       1.9229
     336       3.1209       1.7025
     337       3.5186       2.0901
     338       3.1873       2.4676
     339       3.2621       1.7386
     340       3.2519       2.1777
     341       3.1725       1.5689
     342       3.2441       1.5005
     343       3.0684       1.1309
     344       3.1431       0.8897
     345       3.3787       1.0699
     346       2.9961       1.4102
     347       2.8751       0.9448
     348       3.1625       1.1415
     349       3.0354       1.7480
     350       2.6303       1.5227
     351       2.8993       0.5696
     352       3.0307       1.3669
     353       3.1238       1.6018
     354       3.2023       1.6680
     355       3.2106       1.0641
     356       3.6181       1.5097
     357       2.9001       1.4957
     358       3.4408       1.3740
     359       3.3777       1.3585
     360       3.2240       1.7716
     361       3.5704       0.5403
     362       3.4735       1.0260
     363       3.0663       0.7287
     364       3.4217       0.9705
     365       3.4789       1.3722
     366       3.3062       1.9191
     367       2.8364       1.2716
     368       3.0271       1.2930
     369       2.9402       1.4409
     370       3.0833       1.6862
     371       3.1476       1.0451
     372       3.0158       1.0702
     373       2.8475       1.0107
     374       3.0268       0.8193
     375       3.0590       0.9146
     376       2.8030       0.5760
     377       2.7162       1.1118
     378       2.8878       1.4226
     379       2.7959       1.5519
     380       2.7785       1.1780
     381       2.8499       1.5554
     382       3.3201       1.8692
     383       3.1718       1.7021
     384       2.7345       0.9873
