#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1795       0.4924
       3       0.1817       0.5444
       4       0.2753       0.6092
       5       0.2693       0.5811
       6       0.6014       0.6048
       7       0.6645       0.8476
       8       0.9429       0.7984
       9       1.1210       0.5839
      10       1.2545       1.1449
      11       1.1147       0.7434
      12       0.9338       0.4999
      13       1.1379       0.7470
      14       1.2897       0.5460
      15       1.2498       0.7908
      16       1.2493       0.9001
      17       1.1042       0.6549
      18       1.1984       0.6936
      19       1.3525       0.6163
      20       1.2766       0.4494
      21       1.2953       0.4751
      22       1.4212       1.0257
      23       1.5610       0.8480
      24       1.5045       0.8367
      25       1.3875       1.0530
      26       1.4738       1.1274
      27       1.5370       0.8299
      28       1.4859       0.8862
      29       1.5645       1.2504
      30       1.6685       1.1211
      31       1.5519       0.8955
      32       1.4915       1.0491
      33       1.4648       0.8939
      34       1.5942       0.8095
      35       1.6198       0.6736
      36       1.6454       0.6458
      37       1.5921       0.7153
      38       1.6320       1.2219
      39       1.6094       0.7031
      40       1.6370       0.6696
      41       1.6103       0.7769
      42       1.6440       0.4738
      43       1.7875       0.6519
      44       1.6461       0.5959
      45       1.5737       0.8686
      46       1.7752       0.6833
      47       1.8969       0.7053
      48       1.7860       0.8005
      49       1.7751       0.5730
      50       1.8012       0.9860
      51       1.9201       1.0162
      52       1.7303       0.7746
      53       1.6148       1.0774
      54       1.7839       1.2307
      55       1.5756       1.0813
      56       1.8277       1.2684
      57       1.9230       1.0992
      58       2.0360       1.1940
      59       1.9078       1.1125
      60       1.7632       0.9887
      61       1.7605       0.7611
      62       1.7631       1.0503
      63       1.8680       0.7813
      64       1.7847       0.8772
      65       1.9109       0.7418
      66       1.7788       0.5704
      67       1.9988       1.2266
      68       2.0677       1.2801
      69       2.0477       1.2884
      70       2.1188       1.1905
      71       1.9694       0.6664
      72       1.8889       1.5413
      73       1.7920       0.7566
      74       1.7890       1.0510
      75       1.7963       0.9222
      76       1.7749       0.9806
      77       1.6798       0.8768
      78       1.8841       1.1303
      79       1.5814       0.9897
      80       1.6489       0.9254
      81       1.6732       1.0371
      82       1.6182       0.9154
      83       1.6764       1.1544
      84       1.7588       0.8607
      85       1.7547       0.6809
      86       1.8999       1.1575
      87       1.9140       0.8676
      88       1.9617       0.6941
      89       1.9986       0.7373
      90       1.8198       0.9842
      91       1.9241       1.1323
      92       1.8997       1.0291
      93       2.0199       1.0247
      94       1.9541       1.4891
      95       1.7473       1.2602
      96       1.9230       0.7556
      97       1.6769       1.0808
      98       1.7247       1.0541
      99       1.9170       0.8242
     100       1.9432       0.6579
     101       1.9836       0.5324
     102       2.0981       0.8886
     103       2.0146       0.8360
     104       1.9249       0.7503
     105       1.8286       0.9327
     106       1.7934       0.5746
     107       1.8042       0.4820
     108       1.8750       0.7624
     109       1.8287       0.9715
     110       1.8109       0.8171
     111       1.8536       0.7308
     112       1.8216       0.7341
     113       2.1543       0.8331
     114       1.9417       1.1178
     115       1.9903       0.7432
     116       2.0445       0.6957
     117       2.1869       0.5528
     118       2.4148       1.0257
     119       2.4761       0.6951
     120       2.5165       1.0969
     121       2.5412       0.7054
     122       2.4058       1.5898
     123       2.3127       1.2466
     124       1.9428       1.4027
     125       2.1664       1.4616
     126       2.1449       1.7987
     127       1.9893       1.9680
     128       1.9348       1.2683
     129       2.1925       1.3961
     130       2.0953       0.7800
     131       2.4871       2.7265
     132       2.6332       2.8659
     133       2.3893       2.5527
     134       2.1578       2.7096
     135       2.2594       2.5724
     136       1.9673       2.3478
     137       2.3003       2.4598
     138       2.0707       1.9311
     139       2.1825       1.9406
     140       1.9706       1.0770
     141       2.1655       1.1992
     142       2.2493       1.6422
     143       2.1747       0.6086
     144       1.9571       0.6185
     145       2.1743       0.7526
     146       1.9482       1.6935
     147       2.1107       2.4740
     148       2.0010       2.0661
     149       1.8679       2.1989
     150       1.9293       1.2456
     151       1.8720       1.4348
     152       1.8828       0.9217
     153       2.0009       1.0144
     154       1.7022       0.7353
     155       1.6783       0.9929
     156       1.7093       0.6920
     157       1.7210       0.9196
     158       1.7052       1.3598
     159       1.7321       1.0506
     160       1.8707       1.1247
     161       1.8828       1.0808
     162       1.6192       0.7610
     163       2.0206       1.3716
     164       2.0103       1.4787
     165       2.1740       1.3070
     166       1.9844       1.7038
     167       1.7123       0.9242
     168       1.8302       0.8783
     169       1.9890       1.2189
     170       1.9782       1.4385
     171       2.0528       1.2977
     172       2.0221       1.8992
     173       1.9964       1.6203
     174       2.2729       1.3732
     175       2.0188       1.0021
     176       2.0931       1.4313
     177       2.1621       1.2023
     178       2.1507       1.6032
     179       2.1442       1.6060
     180       2.1924       1.5904
     181       2.2371       0.7157
     182       2.1573       0.7938
     183       2.1808       0.7325
     184       2.5227       1.3537
     185       2.4388       2.2011
     186       2.2570       1.1017
     187       2.1976       1.1737
     188       2.4076       1.5145
     189       2.4935       1.0067
     190       2.3043       1.5418
     191       2.3378       0.7350
     192       2.4770       1.1596
     193       2.4225       0.8784
     194       2.5035       1.6779
     195       2.2058       1.4916
     196       2.2142       1.0712
     197       2.3476       1.3470
     198       2.3715       1.6332
     199       2.4309       1.5436
     200       2.2881       1.1146
     201       2.6181       1.4426
     202       2.4216       1.3437
     203       2.3611       1.6010
     204       2.4913       1.6809
     205       2.3650       1.9537
     206       2.3526       1.7375
     207       2.2929       1.9458
     208       2.3445       1.6041
     209       2.4777       1.9958
     210       2.3475       2.0109
     211       2.3592       1.8403
     212       2.4931       1.8694
     213       2.2334       1.9379
     214       2.5467       1.9184
     215       2.5415       1.9882
     216       2.8579       2.7485
     217       2.5127       1.7850
     218       2.4060       2.6960
     219       2.3128       1.9665
     220       2.2570       1.1062
