#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1792       0.4221
       3       0.1841       0.4605
       4       0.2974       0.3868
       5       0.2945       0.4329
       6       0.6487       0.4797
       7       0.7242       0.4333
       8       1.0217       0.6759
       9       1.1045       0.8815
      10       1.1151       0.4272
      11       1.1203       0.5909
      12       1.1991       0.5560
      13       1.0656       0.4883
      14       1.1150       0.5303
      15       1.2350       0.3948
      16       1.1889       0.7357
      17       1.2386       0.5664
      18       1.2376       0.6261
      19       1.3860       0.8235
      20       1.2940       0.7420
      21       1.6249       0.6316
      22       1.5278       1.3088
      23       1.4946       0.8482
      24       1.9561       1.9998
      25       1.8119       1.4505
      26       1.5272       1.2501
      27       1.5661       1.1806
      28       1.5196       1.0703
      29       1.3937       1.0686
      30       1.5580       1.0027
      31       1.5708       1.6644
      32       1.5498       1.6130
      33       1.6955       1.3395
      34       1.5733       1.0945
      35       1.5896       1.2267
      36       1.9668       1.9889
      37       1.8952       1.9213
      38       1.8480       1.7850
      39       1.7949       1.7674
      40       1.9066       1.1656
      41       2.1883       2.0023
      42       1.9233       1.6253
      43       1.8932       1.6722
      44       2.0639       1.9908
      45       2.0864       1.8834
      46       1.7897       2.0402
      47       1.6783       1.7317
      48       1.8427       1.7264
      49       1.5769       1.9844
      50       1.7248       1.7755
      51       1.4644       1.1063
      52       1.6502       1.7423
      53       1.7094       1.7721
      54       1.7035       1.2643
      55       1.6113       1.4726
      56       1.4887       1.4464
      57       1.7165       1.1667
      58       1.7465       1.6571
      59       1.9274       1.5587
      60       1.7161       1.2569
      61       1.9806       1.9208
      62       1.8033       1.5769
      63       1.6945       1.4584
      64       1.9634       1.7330
      65       2.1354       1.4018
      66       2.3150       1.8700
      67       1.9703       1.6231
      68       2.3408       2.0113
      69       2.2768       1.8040
      70       2.6270       1.9489
      71       2.4663       2.5945
      72       2.4779       2.3714
      73       2.2568       1.8816
      74       2.1350       1.9412
      75       2.2867       1.6077
      76       1.9299       1.4007
      77       2.2866       1.3328
      78       2.2676       1.7061
      79       2.1616       1.6935
      80       2.2134       1.8469
      81       2.3390       2.1545
      82       2.0430       1.6920
      83       1.9799       2.0836
      84       2.1162       1.9756
      85       2.0596       1.7584
      86       1.9414       1.6937
      87       1.7233       1.9271
      88       1.7835       1.7894
      89       1.8924       1.1492
      90       1.7388       1.6530
      91       1.8008       1.4925
      92       2.0849       1.4223
      93       1.8368       1.7408
      94       1.8337       1.6710
      95       2.0876       1.5810
      96       2.0063       1.8705
      97       1.8935       1.9599
      98       1.8758       1.7784
      99       1.8923       1.4368
     100       2.2155       2.0563
     101       2.0162       1.4968
     102       2.1580       1.6579
     103       2.2977       1.6383
     104       2.4061       1.7393
     105       2.1220       1.6094
     106       2.0756       2.1281
     107       2.1260       1.6829
     108       2.0473       1.7194
     109       2.1566       2.0142
     110       2.2089       2.0540
     111       2.2294       1.6997
     112       2.3318       1.5210
     113       2.0780       2.2264
     114       2.0314       1.9535
     115       1.8678       1.3168
     116       1.8732       1.3827
     117       1.8600       1.2128
     118       1.9669       1.7172
     119       1.9177       2.0805
     120       2.0203       1.2704
     121       2.1529       1.7257
     122       2.1417       1.8869
     123       2.1135       1.4810
     124       2.4154       1.8032
     125       2.2823       1.5636
     126       2.2736       1.6696
     127       2.0712       1.8122
     128       2.0818       1.3042
     129       2.2463       1.0367
     130       2.2582       1.3035
     131       2.4750       0.8744
     132       2.2948       1.6420
     133       2.3740       1.2523
     134       2.5265       2.0531
     135       2.5099       1.6426
     136       2.6272       2.5375
     137       2.9855       2.2334
     138       2.9656       2.7588
     139       2.7144       2.0577
     140       2.8619       1.7789
     141       2.4948       1.3703
     142       2.5294       2.0948
     143       2.6076       1.9167
     144       2.4717       3.5203
     145       2.3724       2.8885
     146       2.5650       2.6230
     147       2.3406       2.3074
     148       2.3467       2.5093
     149       2.3522       2.3347
     150       2.5602       2.4937
     151       2.2164       2.0814
     152       2.2135       2.0309
     153       2.3700       2.2669
     154       2.1495       1.7625
     155       2.3857       2.2178
     156       2.5000       2.5022
     157       2.3758       2.4141
     158       2.4708       2.3684
     159       2.3968       1.8656
     160       2.1869       1.4246
     161       2.2799       1.3038
     162       2.3977       1.4177
     163       2.6484       1.7654
     164       2.8850       1.8904
     165       2.7204       1.9047
     166       2.5528       1.8236
     167       2.4172       1.6047
     168       2.2210       1.3013
     169       2.6694       2.1581
     170       2.6590       1.7020
     171       2.5136       1.7679
     172       2.9602       2.4225
     173       2.8729       1.8564
     174       2.5650       2.0197
     175       2.8000       1.7228
     176       2.8158       1.9003
     177       2.6444       1.7002
     178       2.9494       2.1640
     179       3.0902       2.6861
     180       2.9057       2.2954
     181       2.5961       1.6304
     182       2.6389       1.9020
     183       2.6693       1.8397
     184       2.4660       2.5163
     185       2.5999       2.2298
     186       2.6214       1.9286
     187       2.4964       2.2362
     188       2.2703       1.3716
     189       2.4653       1.2888
     190       2.9520       2.3460
     191       2.9728       1.4483
     192       2.8055       1.5619
     193       2.9535       1.6441
     194       2.7174       1.9636
     195       2.9641       2.0518
     196       2.9016       1.9298
     197       2.6942       1.6030
     198       2.6959       1.6953
     199       2.7867       1.6691
     200       2.8901       2.3465
     201       3.0723       2.2764
     202       2.8240       2.1657
     203       2.8603       2.2198
     204       2.9417       2.5647
     205       2.9345       2.5338
     206       2.6882       2.2104
     207       2.6966       1.8621
     208       2.7363       1.8497
     209       2.8869       1.9982
     210       2.8624       2.0316
     211       2.6869       2.4068
     212       2.5573       1.6209
     213       2.5270       1.7090
     214       2.3657       1.6267
     215       2.2872       1.6025
     216       2.4688       1.6763
     217       2.5997       1.3447
     218       2.7322       1.6441
     219       2.7421       1.8663
     220       2.5751       1.6782
     221       2.6428       1.8808
     222       2.8844       2.6466
     223       2.9041       2.1076
     224       3.1908       1.8639
     225       3.4100       1.9684
     226       3.1942       2.1098
     227       2.9772       1.8518
     228       3.1942       1.8519
     229       3.2125       1.8820
     230       2.9917       1.4324
     231       2.9885       2.0190
     232       2.8948       2.3345
     233       2.9961       2.3073
     234       2.9669       2.8178
     235       3.0140       2.2823
     236       3.3305       2.5578
     237       3.0950       2.1510
     238       3.1516       2.1269
     239       3.2520       1.9259
     240       3.4180       2.2352
     241       3.0794       2.4587
     242       2.8807       1.8245
     243       3.0472       1.5752
     244       3.3164       1.9036
     245       3.4198       1.6229
     246       3.3182       2.0447
     247       3.2862       1.8077
     248       3.4750       1.7968
     249       3.3393       2.0063
     250       3.4924       2.0256
     251       3.3414       2.2163
     252       3.3371       2.4387
     253       3.1799       2.1371
     254       3.2460       2.1162
     255       3.1031       2.3618
     256       3.5563       1.8943
     257       3.5280       2.4162
     258       3.7996       1.8008
     259       3.6242       2.4705
     260       3.3550       1.5829
     261       3.2695       2.5642
     262       3.7230       2.1632
     263       3.5525       1.4526
     264       3.8288       2.0936
     265       3.5735       1.6702
     266       3.6248       1.9241
     267       3.4769       2.4188
     268       3.3972       1.7255
     269       3.3487       1.5982
