#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1742       0.4668
       3       0.1771       0.4885
       4       0.2800       0.5354
       5       0.2774       0.4506
       6       0.6166       0.6149
       7       0.6760       0.8861
       8       0.9375       0.4241
       9       1.0455       0.5215
      10       1.2391       0.4363
      11       1.4592       0.7255
      12       1.4349       0.5708
      13       1.2752       0.5249
      14       1.4487       0.7242
      15       1.5893       0.6287
      16       1.4093       0.7962
      17       1.6768       0.5411
      18       1.6458       0.4785
      19       1.7190       0.6089
      20       1.6394       0.7232
      21       1.7242       0.4388
      22       1.8115       1.1009
      23       1.5025       0.6167
      24       1.4973       0.5901
      25       1.6559       0.2818
      26       1.4950       0.3875
      27       1.5219       0.5899
      28       1.6194       0.3534
      29       1.4025       0.6651
      30       1.6575       0.7850
      31       1.6777       0.7417
      32       1.6549       0.6003
      33       1.7006       0.7000
      34       1.8489       0.4745
      35       1.8510       0.4305
      36       1.7962       0.9876
      37       1.7675       0.8472
      38       1.7215       1.6433
      39       1.9110       0.8471
      40       1.9650       0.8477
      41       1.7295       0.4555
      42       1.8851       0.3821
      43       1.8156       0.7528
      44       1.8034       0.5530
      45       1.8892       0.9525
      46       1.9084       0.9421
      47       1.8572       1.0152
      48       1.9022       0.6105
      49       2.0162       1.0673
      50       1.7389       0.9134
      51       1.7360       0.5748
      52       1.9269       0.8298
      53       1.9396       0.7051
      54       1.9029       0.6312
      55       1.8973       0.7838
      56       1.9129       0.7791
      57       2.2157       1.3523
      58       2.0369       1.3801
      59       1.8503       1.2838
      60       1.7781       0.8590
      61       1.6622       0.7191
      62       1.5770       0.5055
      63       1.7079       0.4901
      64       1.7530       0.6620
      65       1.6576       0.8041
      66       1.7776       0.7531
      67       1.7613       0.7032
      68       1.7860       0.4260
      69       1.8180       0.5016
      70       1.8273       0.5714
      71       1.9426       0.6219
      72       2.0365       0.9417
      73       1.9428       0.4964
      74       2.1181       1.4918
      75       1.9128       0.8447
      76       1.9169       0.7904
      77       1.9138       0.6740
      78       1.9484       0.6918
      79       2.3122       0.3560
      80       2.2352       0.6510
      81       2.0099       0.4860
      82       2.0811       0.7160
      83       1.9727       0.8695
      84       1.9398       0.4874
      85       1.9311       0.5553
      86       1.8563       0.3202
      87       1.7615       0.6152
      88       1.8086       0.6678
      89       1.7648       0.5748
      90       1.9330       0.5754
      91       1.9994       0.5014
      92       1.9503       0.5223
      93       1.8794       0.4990
      94       2.3987       0.7038
      95       2.0109       0.6630
      96       1.9125       1.1524
      97       1.8862       1.1479
      98       1.7925       0.5989
      99       1.7463       0.6717
     100       1.9133       0.4630
     101       2.0224       0.4941
     102       2.0190       0.8104
     103       1.9633       0.4448
     104       2.0368       0.4619
     105       1.9636       0.4671
     106       2.0458       0.6839
     107       2.0816       0.6275
     108       2.0526       0.2717
     109       2.0681       0.3383
     110       2.0411       0.7222
     111       2.0860       0.5668
     112       2.3457       0.8878
     113       2.3509       0.4736
     114       2.2069       0.7815
     115       2.4000       1.0656
     116       2.2456       0.7258
     117       2.3356       0.4177
     118       2.5841       1.0982
     119       2.4972       1.4588
     120       2.4246       1.8250
     121       2.2677       1.6918
     122       2.2090       1.3318
     123       2.3187       1.1848
     124       2.4833       1.4734
     125       2.1706       0.6706
     126       2.2247       0.9593
     127       1.9756       1.0383
     128       2.0995       0.9564
     129       2.2355       0.9474
     130       2.2716       1.0694
     131       2.4064       0.8854
     132       2.4428       1.4392
     133       2.2909       1.2590
     134       2.4969       1.2697
     135       2.5846       1.3292
     136       2.4412       1.0157
     137       2.6682       1.1800
     138       2.8571       1.2387
     139       2.9289       1.2451
     140       2.8091       1.0832
     141       2.9871       1.0852
     142       2.8193       1.0690
     143       2.9116       1.2984
     144       2.8934       1.2204
     145       2.6359       1.2845
     146       2.6618       1.4426
     147       2.7565       1.2133
     148       2.9567       1.2614
     149       2.9947       1.1598
     150       3.1502       1.6101
     151       2.9837       1.2994
     152       2.8458       1.2658
     153       2.6118       1.3136
     154       2.9536       1.3327
     155       2.8418       1.0204
     156       2.7782       1.5898
     157       2.8683       1.5927
     158       2.7925       1.6285
     159       2.6292       1.2702
     160       3.1133       1.3340
     161       2.9388       1.2711
     162       3.0435       1.4463
     163       2.8480       1.1262
     164       2.9289       1.3516
     165       3.0063       1.3402
     166       2.8838       1.4511
     167       2.7683       1.2312
     168       3.1578       1.7059
     169       2.9441       1.1023
     170       2.7584       1.3799
     171       2.6967       1.6429
     172       2.8250       1.7303
     173       2.8543       1.7574
     174       2.8780       1.4019
     175       2.7835       1.4159
     176       2.6041       1.4863
     177       2.7902       1.2667
     178       2.5806       1.5017
     179       2.5206       1.5054
     180       2.5267       1.3970
     181       2.6675       1.3537
     182       2.5690       1.3319
     183       2.6354       1.2033
     184       2.5437       0.9520
     185       2.7047       1.0716
     186       2.6680       1.2797
     187       2.7882       1.5984
     188       2.9204       1.5885
     189       2.9027       1.1751
     190       2.8584       1.3720
     191       2.8438       1.1090
     192       3.0517       1.4546
     193       2.8461       1.1376
     194       3.1573       1.7191
     195       3.0447       1.2936
     196       2.7494       1.1915
     197       2.6948       1.0306
     198       2.5830       1.1988
     199       2.5846       1.6377
     200       2.6856       1.2901
     201       2.6162       1.2996
     202       2.6010       1.3735
     203       2.4515       1.2438
     204       2.5522       1.4101
     205       2.4982       1.3079
     206       2.3644       1.0036
     207       2.4028       1.1045
     208       2.4183       1.4197
     209       2.4438       1.0992
     210       2.4778       1.4821
     211       2.5208       1.2991
     212       2.6255       1.3709
     213       2.6020       1.4398
     214       2.7928       1.4794
     215       2.7503       1.3030
     216       2.9736       1.2256
     217       3.1047       1.0991
     218       3.1978       1.0440
     219       3.1564       1.1539
     220       2.9253       1.1426
     221       3.0020       1.1924
     222       3.1458       1.1020
     223       3.0175       1.0173
     224       2.9352       1.1336
     225       3.1744       1.3205
     226       3.0917       1.2322
     227       3.2104       1.2574
     228       3.1765       1.4411
     229       3.2867       1.1478
     230       3.3170       1.2686
     231       3.2572       1.1574
     232       3.2718       1.1908
     233       3.3795       1.1480
     234       3.2640       1.1311
     235       3.1014       1.0833
     236       3.0690       1.2554
     237       3.0550       1.2165
     238       3.1091       1.0358
     239       3.6678       1.5186
     240       3.3043       1.4244
     241       3.3392       1.3948
     242       3.3036       0.9869
     243       3.2914       1.0218
     244       3.3264       0.8126
     245       3.3651       1.2420
     246       3.1822       1.4479
     247       3.3029       1.2342
     248       3.1003       1.0921
     249       3.1658       1.1569
     250       3.1435       1.3429
     251       3.0875       1.2580
     252       3.1327       1.4564
     253       3.1801       1.2978
     254       3.1873       1.2373
     255       3.0900       1.5422
     256       3.1689       1.5038
     257       3.1848       0.9616
     258       3.1077       1.0812
     259       3.1744       0.9759
     260       3.2943       1.1912
     261       3.2319       1.1666
     262       3.1776       0.9817
     263       3.2978       1.4112
     264       3.1651       1.1568
     265       3.2473       1.0960
     266       3.4114       1.2216
     267       3.3437       1.1443
     268       3.2060       1.4706
     269       3.3117       1.1496
     270       3.2722       1.3673
     271       3.0903       1.5304
     272       3.1405       1.4952
     273       2.9773       1.0812
     274       2.9759       1.3599
     275       3.0618       1.3977
     276       3.1290       1.4852
     277       3.0452       1.3439
     278       3.1725       1.7614
     279       3.0908       1.1874
     280       3.2046       1.5403
     281       3.4161       2.0201
     282       3.2424       1.8156
     283       3.1289       1.7985
     284       3.2112       1.5894
     285       3.4745       2.1387
     286       3.4214       2.1830
     287       3.4895       1.5762
     288       3.6283       2.6547
     289       3.6478       2.0820
     290       3.6594       1.9250
     291       3.5193       1.3293
     292       3.5709       1.3482
     293       3.5109       1.1690
     294       3.5174       1.6015
     295       3.5739       1.7474
     296       3.5897       1.2913
     297       3.4178       1.5490
     298       3.5198       1.3995
     299       3.5967       1.2862
     300       3.6894       1.4633
     301       3.4469       1.4669
     302       3.5469       1.9746
     303       3.6149       1.5769
     304       3.6323       1.7903
     305       3.5145       1.7889
     306       3.5961       1.4209
     307       3.5033       1.4029
     308       3.6118       1.7247
     309       3.5943       2.1100
     310       3.7268       1.7248
     311       3.8028       1.7732
     312       3.9966       1.9717
     313       3.7522       2.0984
     314       3.8354       2.0221
     315       3.5908       1.5248
     316       3.7091       1.7347
     317       3.7608       1.5103
     318       3.8466       1.3673
     319       3.7542       1.3571
     320       3.9041       1.3212
     321       3.7242       1.5633
     322       3.7920       1.0588
     323       3.8375       1.3641
     324       3.6637       1.2498
     325       3.7653       1.2430
     326       3.8545       1.2423
     327       3.7630       1.2736
     328       3.7853       1.3923
     329       3.7653       2.1755
     330       3.7246       1.8209
     331       3.6611       1.6270
     332       3.6319       1.5547
     333       3.8016       1.3554
     334       3.7192       1.8384
     335       3.6811       2.3871
     336       3.5281       2.3865
     337       3.7266       2.6234
     338       3.7505       2.1413
     339       3.6481       2.2148
     340       3.6975       2.3330
     341       3.7332       1.9846
     342       3.8963       2.9771
     343       3.7768       3.1401
     344       3.5980       2.0229
     345       3.5704       2.2317
     346       3.8377       2.3556
     347       3.8077       1.9500
     348       3.7495       2.7665
     349       3.9396       2.7185
     350       4.1309       2.6545
     351       3.9306       2.0655
     352       3.6791       1.7914
     353       3.7422       2.3476
     354       3.8614       2.5578
     355       3.4760       2.1406
     356       3.6530       1.8356
     357       3.6264       1.9291
     358       3.7044       1.9772
     359       3.5383       2.4887
     360       3.9552       2.8834
     361       3.8211       2.5594
     362       3.9396       3.0451
     363       3.7270       2.3288
     364       3.8106       2.8810
     365       3.8519       2.6033
     366       4.0287       2.5969
     367       4.0294       2.6527
     368       3.8015       2.5835
     369       3.9447       2.4455
     370       3.8432       2.2526
     371       3.8769       2.2731
     372       4.0351       3.1349
     373       4.1783       2.4482
     374       3.8172       1.7780
     375       3.7972       2.1185
     376       3.9655       2.1008
     377       3.8578       1.8790
     378       3.8618       2.2465
     379       3.7689       1.5893
     380       3.8501       2.4987
     381       4.1434       2.4214
     382       4.2247       2.7491
     383       4.1736       2.6693
     384       4.0798       2.0685
     385       4.1541       2.7434
     386       4.0691       1.9586
     387       4.1090       1.5025
     388       4.3064       1.5716
     389       4.3559       2.0104
     390       4.0413       1.4871
     391       4.0104       1.4938
     392       3.9493       1.9384
     393       3.6518       1.9002
     394       3.5557       1.6177
     395       3.7031       1.6051
     396       3.8514       1.4753
     397       4.0390       2.4974
     398       3.9937       2.2089
     399       4.0991       1.6252
     400       4.0923       2.6598
     401       3.9016       1.7024
     402       4.0536       1.9563
     403       4.1738       2.4922
     404       4.3479       2.5554
     405       4.1786       1.5972
     406       4.2017       2.2806
     407       3.9121       2.1439
     408       4.0946       1.7677
     409       4.1979       1.9574
     410       4.0047       1.7790
     411       4.0435       1.7050
     412       4.1698       2.1544
     413       3.9069       1.3880
     414       3.9903       1.3141
     415       4.1054       1.9208
     416       4.1648       1.7353
     417       4.0888       1.9903
     418       4.1667       1.8348
     419       3.9407       1.5493
     420       4.1831       1.8696
     421       4.4428       1.2094
     422       4.3433       1.9109
     423       4.2665       1.4655
     424       4.0940       1.6374
     425       4.0414       1.9548
     426       3.8768       1.3527
     427       3.8593       1.9259
     428       4.0925       1.7104
     429       4.1428       1.5918
     430       4.0582       1.6858
     431       4.2676       1.8737
     432       4.2898       1.9209
     433       4.3723       1.6013
     434       4.2054       1.9944
     435       4.5061       1.7752
     436       4.6203       1.7070
     437       4.7555       1.4077
     438       4.7046       1.3619
     439       4.5428       1.4217
     440       4.5896       1.7848
     441       4.7660       1.6192
     442       4.8523       1.2513
     443       4.7620       1.1383
     444       5.0285       1.9366
     445       4.6968       1.3086
     446       5.1181       1.3828
     447       4.7024       1.9617
     448       4.6981       2.3269
     449       4.2962       1.4650
     450       4.4940       1.9832
     451       4.5265       1.9487
     452       4.3723       1.5145
     453       4.0613       1.7373
     454       4.0180       1.5678
     455       3.9529       1.6921
     456       3.9653       1.1951
     457       3.7875       1.6344
     458       3.7657       1.8173
     459       3.8119       1.9987
     460       3.4576       2.0210
     461       3.6797       1.2506
     462       3.7803       2.1475
     463       3.6940       1.7452
     464       3.5200       1.3719
     465       3.6472       1.8967
     466       3.9385       1.4355
     467       3.8691       1.4738
     468       3.9178       1.7150
     469       4.4260       2.1134
     470       4.5282       2.1820
     471       4.1190       1.3986
     472       4.0304       1.3744
     473       4.2444       1.7488
     474       4.7271       2.0287
     475       4.5711       1.6991
     476       4.3412       2.3365
     477       4.3352       2.4690
     478       4.1758       2.1604
     479       4.4022       2.9908
     480       3.7596       2.9388
     481       4.0433       2.6838
     482       3.9632       2.1686
     483       3.7396       1.6694
     484       3.9573       2.0324
     485       3.9788       2.1528
     486       4.2164       1.8725
     487       4.0671       1.5571
     488       4.3229       2.2822
     489       3.9064       1.4348
     490       3.7520       1.2966
     491       4.2150       1.3331
     492       3.9993       2.2636
     493       4.3315       1.8221
     494       4.2983       1.3956
     495       4.0292       1.4614
     496       4.2552       2.0668
     497       4.2075       2.0982
     498       3.8764       1.8446
     499       4.0009       2.2343
     500       4.0649       1.8671
     501       4.1940       2.1090
     502       4.1209       2.1207
     503       3.9499       1.7640
     504       4.2148       1.5481
     505       4.2538       2.0284
     506       4.1569       1.6649
     507       4.1690       1.7922
