#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1791       0.4595
       3       0.1820       0.4194
       4       0.2897       0.3739
       5       0.2868       0.3294
       6       0.6161       0.4013
       7       0.7159       0.4316
       8       1.2919       1.1422
       9       1.1672       0.9415
      10       1.3599       0.7893
      11       1.3214       0.8178
      12       1.3468       0.7852
      13       1.4239       1.3362
      14       1.3651       0.6126
      15       1.0909       0.7357
      16       1.3761       0.5037
      17       1.4307       0.8783
      18       1.8079       1.2494
      19       1.8170       1.1257
      20       1.9274       1.2537
      21       1.4076       0.7696
      22       1.8328       1.3954
      23       1.6808       1.1481
      24       1.4805       0.8185
      25       1.4527       0.7818
      26       1.7819       1.2426
      27       1.7912       1.1030
      28       1.8637       1.0586
      29       2.1049       0.7225
      30       2.0052       1.0032
      31       2.0826       1.0530
      32       1.8462       0.7200
      33       1.7151       0.7893
      34       1.6960       0.7180
      35       1.9590       0.9502
      36       2.0089       0.8630
      37       2.1559       0.8044
      38       1.9194       0.7017
      39       1.8096       0.9089
      40       2.0746       0.8670
      41       1.9755       1.0462
      42       1.7409       0.5667
      43       1.9094       1.0044
      44       1.8697       0.8508
      45       1.5933       0.8389
      46       1.7198       1.0790
      47       1.5578       0.8113
      48       1.6757       0.7009
      49       1.7592       0.8465
      50       1.8210       0.5755
      51       2.0378       1.1680
      52       2.0596       1.2160
      53       1.8745       0.7973
      54       1.9303       1.0201
      55       2.0627       0.9411
      56       1.9023       1.0682
      57       1.8604       0.7452
      58       1.9734       0.6326
      59       2.3867       0.7217
      60       2.1037       0.7235
      61       1.8885       0.7698
      62       2.0284       1.2297
      63       2.2541       1.4917
      64       2.1220       0.9695
      65       2.1378       1.0289
      66       1.9736       1.0136
      67       2.1177       1.0346
      68       2.1583       0.9272
      69       2.0334       0.8254
      70       2.2100       1.4011
      71       2.0716       1.0598
      72       2.1931       1.1939
      73       2.1003       1.0994
      74       2.0257       1.2276
      75       2.0372       0.9324
      76       2.0289       1.3336
      77       2.1798       1.3434
      78       2.0790       1.2621
      79       2.0999       1.1793
      80       2.2453       1.1626
      81       2.3767       1.3412
      82       2.2713       1.0337
      83       2.2297       0.8897
      84       2.1626       0.9259
      85       2.0441       1.2653
      86       2.0209       0.7860
      87       2.2835       0.9249
      88       2.2251       1.1843
      89       2.0840       1.0875
      90       2.2812       0.9937
      91       2.3415       1.4096
      92       2.1297       0.8955
      93       2.3072       1.0398
      94       2.3540       0.8635
      95       2.4254       1.1996
      96       2.5161       1.4309
      97       2.4451       1.0016
      98       2.3785       1.0874
      99       2.3724       1.4800
     100       2.4000       1.9577
     101       2.5541       1.9435
     102       2.5552       1.9469
     103       2.5306       1.5481
     104       2.4699       1.1179
     105       2.3901       1.3039
     106       2.3888       1.1678
     107       2.5219       1.1963
     108       2.5255       1.2555
     109       2.4900       1.1662
     110       2.5048       0.8639
     111       2.3706       1.0652
     112       2.2316       1.3391
     113       2.4056       0.9935
     114       2.5304       1.1051
     115       2.5467       0.9938
     116       2.5599       1.2448
     117       2.6318       1.3927
     118       2.4321       1.1835
     119       2.4222       1.5496
     120       2.6756       1.3675
     121       2.5500       1.1405
     122       2.3630       1.1956
     123       2.5666       1.1247
     124       2.6638       0.8544
     125       2.7157       0.7811
     126       2.6982       0.8342
     127       2.2680       1.0723
     128       2.2956       1.0410
     129       2.2438       1.1215
     130       2.5333       1.2304
     131       2.4887       1.1390
     132       2.2232       0.9817
     133       2.4229       0.9497
     134       2.7032       1.5005
     135       2.5985       1.1454
     136       2.4929       1.0894
     137       2.5734       1.5940
     138       2.3220       1.4990
     139       2.1221       1.1977
     140       2.3355       1.6462
     141       2.3143       1.2034
     142       2.5078       1.5209
     143       2.7968       1.6686
     144       2.8436       1.6517
     145       2.9082       1.5956
     146       2.6660       1.2438
     147       2.5632       1.5615
     148       2.5285       1.5980
     149       2.4760       1.2715
     150       2.6651       1.6206
     151       2.5728       2.0782
     152       2.5722       1.2518
     153       2.7763       1.8141
     154       2.7236       0.8430
     155       2.7339       1.5445
     156       2.6987       1.1438
     157       2.5497       1.0722
     158       2.7577       1.6837
     159       2.4017       2.0378
     160       2.5206       1.5699
     161       2.4733       1.1124
     162       2.4801       0.8773
     163       2.3886       0.8964
     164       2.2895       0.7510
     165       2.3156       1.1726
     166       2.3524       0.9630
     167       2.3753       0.6846
     168       2.3773       1.1731
     169       2.5356       1.2769
     170       2.5653       1.2412
     171       2.5332       1.3281
     172       2.5732       0.8778
     173       2.5245       0.8177
     174       2.4895       1.3803
     175       2.7136       0.6974
     176       2.5118       1.2553
     177       2.5337       1.1564
     178       2.5910       1.6155
     179       2.6477       1.1914
     180       2.8089       0.8738
     181       2.6871       1.5860
     182       2.7914       1.1382
     183       2.8189       1.0368
     184       2.8558       0.9716
     185       2.7730       1.3863
     186       2.9995       1.7128
     187       2.8453       0.8315
     188       2.8969       1.1191
     189       2.8776       1.3523
     190       2.8236       0.9897
     191       2.7822       1.3473
     192       2.8761       2.4606
     193       2.6047       1.0879
     194       2.7547       1.6717
     195       2.7397       0.9468
     196       2.8234       1.1897
     197       2.8270       1.4333
     198       2.7294       1.3563
     199       2.7114       1.0365
     200       2.7451       0.7549
     201       2.7320       1.1154
     202       2.7729       1.0569
     203       2.8341       0.6956
     204       2.6877       0.7732
     205       2.9002       0.6239
     206       2.9289       0.8666
     207       3.0329       0.7993
     208       2.8441       1.1626
     209       2.6846       0.5745
     210       2.7770       0.9916
     211       2.6596       0.7249
     212       2.7277       0.8319
     213       2.7347       0.7048
     214       2.8142       0.6686
     215       2.7998       0.9113
     216       2.9793       1.4663
     217       3.0092       0.5474
     218       2.7026       1.6079
     219       2.7853       1.3724
     220       2.7485       1.0530
     221       2.9556       1.7892
     222       2.7420       0.7651
     223       2.7011       0.5278
     224       2.6329       0.6166
     225       2.7211       0.9144
     226       2.7047       0.9946
     227       2.7457       0.8780
     228       2.7355       1.3257
     229       2.8423       0.9878
     230       2.6396       0.7969
     231       2.9116       0.5920
     232       3.0085       0.9913
     233       3.3284       0.8422
     234       3.3378       1.3672
     235       3.4741       0.9960
     236       3.3518       1.2999
     237       3.5712       1.0602
     238       3.4454       1.0721
     239       3.4772       1.3029
     240       3.4561       1.3631
     241       3.2812       1.2759
     242       3.2172       1.4164
     243       3.2856       1.2816
     244       3.2668       1.8541
     245       3.1542       2.1890
     246       3.2024       1.2072
     247       3.2873       1.7864
     248       3.5689       0.8102
     249       3.2072       2.0707
     250       3.2155       1.3008
     251       3.0036       1.7770
     252       3.1903       1.7585
     253       3.2891       1.1949
     254       3.4115       1.4616
     255       3.5067       1.8865
     256       3.4880       1.3390
     257       3.3413       1.6493
     258       3.2875       1.7728
     259       3.1266       2.3107
     260       3.3752       1.9682
     261       3.4403       2.4658
     262       3.3488       2.7258
     263       3.3187       2.6587
     264       3.2833       2.6449
     265       3.1860       2.1451
     266       3.4861       2.7097
     267       3.5520       1.6340
     268       3.3909       2.2503
     269       3.5916       2.0564
     270       3.4185       2.0521
     271       3.7558       2.1985
     272       3.5607       2.4410
     273       3.4582       2.6056
     274       3.4752       2.6978
     275       3.4347       2.6114
     276       3.3092       2.1904
     277       3.4593       1.4951
     278       3.4271       1.2600
     279       3.5471       1.1721
     280       3.4019       0.8729
     281       3.3051       1.2917
     282       3.2910       0.8140
     283       3.4078       0.9428
     284       3.3331       0.7337
     285       3.2614       0.8496
     286       3.4954       0.9917
     287       3.1718       0.9483
     288       3.0481       0.8700
     289       3.2287       0.9655
     290       3.2969       1.1917
     291       3.5391       1.0124
     292       3.3934       0.8124
     293       3.6594       0.5646
     294       3.5298       1.0197
     295       3.5458       1.1099
     296       3.6085       0.8081
     297       3.5312       1.2041
     298       3.7599       0.7674
     299       3.7263       1.2309
     300       3.7524       1.2197
     301       3.8572       1.5153
     302       3.8890       1.3519
     303       3.3914       1.3434
     304       3.3589       1.2937
     305       3.4170       1.6096
     306       3.4579       1.8185
     307       3.4980       0.7613
     308       3.5878       1.2303
     309       3.8568       1.2747
     310       3.6799       1.6523
     311       3.5882       1.4366
     312       3.6457       1.6696
     313       3.6132       1.4953
     314       3.3654       1.7755
     315       3.6652       1.3052
     316       3.6261       1.1125
     317       3.5178       1.4729
     318       3.3753       1.2532
     319       3.3916       1.3647
     320       3.7905       1.0756
