#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1752       0.5297
       3       0.1807       0.5209
       4       0.2799       0.4558
       5       0.2884       0.4870
       6       0.5649       0.3821
       7       0.6156       0.7251
       8       1.1168       0.7903
       9       1.1930       1.4819
      10       1.0981       1.2248
      11       1.1846       1.1730
      12       1.3994       1.1303
      13       1.4663       1.2112
      14       1.5231       1.0297
      15       1.7366       1.1837
      16       1.8600       1.0179
      17       1.7065       0.8928
      18       1.6166       1.2053
      19       1.6997       1.0639
      20       1.6486       1.2218
      21       1.5929       1.4227
      22       1.8899       1.6045
      23       1.8304       1.5262
      24       1.6491       1.3992
      25       1.9977       1.7088
      26       1.6728       1.3914
      27       1.7568       2.0480
      28       1.6684       1.3706
      29       1.5621       1.4331
      30       1.6037       1.2157
      31       1.3868       1.2624
      32       1.4075       1.0254
      33       1.2925       1.0042
      34       1.6358       0.7700
      35       1.7214       1.2732
      36       1.5243       0.8180
      37       1.4734       0.7408
      38       1.5662       0.9284
      39       1.4875       1.0400
      40       1.6740       1.2129
      41       1.6941       1.6455
      42       1.4096       1.3279
      43       1.4033       0.9847
      44       1.6750       1.5114
      45       1.4177       1.4527
      46       1.5822       1.1401
      47       1.5451       0.9019
      48       1.5116       0.8421
      49       1.4695       1.2691
      50       1.3886       0.8348
      51       1.6567       0.8609
      52       1.5850       1.1642
      53       1.6466       1.1822
      54       1.7049       0.8993
      55       2.0247       1.1416
      56       1.8357       0.8979
      57       1.7419       1.3905
      58       1.5423       1.4288
      59       1.7067       1.1550
      60       1.7768       0.9058
      61       1.8402       0.8944
      62       1.8742       1.0120
      63       2.1414       1.2269
      64       1.8410       1.4474
      65       2.1110       1.4351
      66       2.0827       1.9986
      67       1.9670       1.9147
      68       2.0863       1.2364
      69       2.0424       1.1814
      70       2.0705       0.7440
      71       2.1320       1.2652
      72       2.2068       1.4387
      73       2.1198       1.7046
      74       2.0719       1.7126
      75       2.2984       1.1962
      76       2.0107       1.3398
      77       2.1847       1.5189
      78       2.3595       1.5602
      79       1.8695       1.3145
      80       1.9463       0.8634
      81       1.8660       1.0944
      82       2.1655       1.1707
      83       2.0631       1.4451
      84       2.4249       1.3304
      85       2.4950       1.3401
      86       2.2699       1.2801
      87       2.4632       2.0969
      88       2.3258       1.6317
      89       2.3582       0.9755
      90       2.5062       1.1927
      91       2.3784       0.6258
      92       2.1956       1.1209
      93       2.1810       1.6991
      94       2.0575       1.2567
      95       1.8095       1.3328
      96       2.0195       1.2597
      97       1.9330       1.0671
      98       2.1211       0.9002
      99       1.9273       1.4686
     100       1.9377       1.5442
     101       2.3347       1.4900
     102       1.9122       1.0112
     103       2.0621       1.1540
     104       2.3567       1.5790
     105       2.0599       0.9372
     106       2.2250       0.7949
     107       2.1101       0.9925
     108       2.1590       1.6592
     109       2.2196       1.1625
     110       2.2176       0.9819
     111       2.2962       1.0374
     112       2.2150       0.7113
     113       2.0942       0.9821
     114       2.1350       0.7284
     115       2.0293       1.2033
     116       2.1106       1.2136
     117       2.0035       1.0210
