#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1748       0.5427
       3       0.1723       0.6855
       4       0.2720       0.5179
       5       0.2732       0.7246
       6       0.7050       1.3970
       7       0.7521       1.4949
       8       1.2076       1.2814
       9       1.2564       2.0237
      10       1.2773       2.1194
      11       1.2749       1.3552
      12       1.5985       1.3801
      13       1.4714       1.7732
      14       1.5854       1.2424
      15       1.4754       1.5469
      16       1.6445       1.6793
      17       1.7425       1.5329
      18       1.8080       1.7515
      19       2.0123       1.9179
      20       2.1131       1.6688
      21       2.1438       1.8717
      22       1.9515       2.1605
      23       1.6580       1.7613
      24       1.8137       1.4536
      25       1.9111       1.5786
      26       1.8797       1.6958
      27       1.9770       1.7480
      28       2.0049       1.7706
      29       2.0049       1.7460
      30       1.8773       1.7038
      31       2.2141       1.6047
      32       2.4216       1.8717
      33       2.0363       1.6421
      34       2.1499       1.4223
      35       2.1990       1.5502
      36       2.2065       2.1661
      37       2.2451       1.6664
      38       1.9661       1.6839
      39       2.3091       1.8068
      40       2.0638       1.8442
      41       2.2534       1.6405
      42       2.0433       1.9005
      43       1.9173       1.9023
      44       1.7861       1.6068
      45       2.2616       1.6439
      46       2.1761       2.4044
      47       1.9979       2.5618
      48       2.0206       2.9220
      49       2.1220       2.7342
      50       1.9454       2.5331
      51       1.7254       3.4220
      52       1.7651       3.6551
      53       1.7406       4.0137
      54       1.8505       3.5054
      55       2.0081       3.3844
      56       1.9515       3.4032
      57       2.0001       2.9378
      58       1.9826       3.6356
      59       2.0396       4.4874
      60       1.8556       4.5375
      61       1.9457       3.8082
      62       1.9434       3.7356
      63       1.9455       4.4781
      64       2.0626       4.0754
      65       2.1806       3.7816
      66       2.1432       2.4855
      67       2.1471       2.7435
      68       2.1606       3.2476
      69       2.0199       5.1774
      70       1.8957       4.1561
      71       2.1097       6.3030
      72       2.1236       5.2474
      73       2.3157       4.0070
      74       2.3099       5.8656
      75       2.1938       5.8001
      76       2.0021       5.2520
      77       1.8789       5.5104
      78       1.8571       5.7209
      79       1.9350       5.1244
      80       1.9876       5.0554
      81       2.0049       4.9625
      82       2.0772       4.9699
      83       1.9248       4.5884
      84       1.7891       4.4504
      85       1.8810       4.4338
      86       1.7294       4.9238
      87       1.8628       4.2040
      88       1.8976       4.1983
      89       2.2422       4.4452
      90       2.1238       4.2193
      91       2.2856       4.0397
      92       2.1641       4.1529
      93       2.0804       4.8324
      94       1.9855       5.0242
      95       2.0587       5.0648
      96       2.1088       5.5584
      97       1.9940       4.4156
      98       2.0307       4.6760
      99       2.1971       5.2028
     100       2.1835       5.2857
     101       2.1425       4.9407
     102       2.1202       5.5168
     103       2.1490       5.0146
     104       2.1915       5.6400
     105       2.0792       5.0229
     106       2.3239       6.0346
     107       2.2930       4.9601
     108       2.0850       5.3130
     109       2.0267       5.1570
     110       2.1028       4.3002
     111       2.3545       4.0797
     112       2.3675       4.0809
     113       2.3027       3.9552
     114       2.4617       4.7023
     115       2.4856       4.2495
     116       2.3761       4.7076
     117       2.3990       2.9113
     118       2.3070       3.0146
     119       2.4656       3.8769
     120       2.2988       4.8432
     121       2.4248       4.3778
     122       2.3129       3.9502
     123       2.3108       4.3325
     124       2.5303       4.1558
     125       2.4429       4.2840
     126       2.4432       3.9470
     127       2.4918       4.4813
     128       2.3687       5.0353
     129       2.3876       4.5178
     130       2.3787       4.0256
     131       2.3061       3.8407
     132       2.3403       4.4026
     133       2.2516       4.9017
     134       2.3760       4.2228
     135       2.3722       4.9075
     136       2.4832       4.9055
     137       2.4026       5.4170
     138       2.4033       4.7823
     139       2.4207       4.5979
     140       2.4428       4.5140
     141       2.8599       3.9952
     142       2.4918       4.3717
     143       2.4965       4.5974
     144       2.5728       4.3848
     145       2.4849       4.0296
     146       2.3228       4.1840
     147       2.4037       4.2513
     148       2.3596       4.5895
     149       2.4941       4.4756
     150       2.6230       4.7196
     151       2.5506       5.2487
     152       2.6893       5.2207
     153       2.6097       4.4405
     154       2.5270       4.1774
     155       2.4941       4.2597
     156       2.4842       3.8975
     157       2.5464       3.0422
     158       2.3237       3.7118
     159       2.0673       4.3072
     160       2.3713       5.3745
     161       2.5093       4.6683
     162       2.5290       4.6686
     163       2.6396       4.7653
     164       2.6522       3.8203
     165       2.3060       4.6301
     166       2.6156       4.0324
     167       2.7299       4.5600
     168       2.7518       4.5479
