#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1735       0.4865
       3       0.1759       0.5043
       4       0.2717       0.4607
       5       0.2732       0.5631
       6       0.5897       0.5526
       7       0.7483       1.2819
       8       1.0864       0.7606
       9       1.2837       0.6781
      10       1.3694       0.9962
      11       1.2683       1.3887
      12       1.3164       1.0903
      13       1.5125       1.3663
      14       1.3993       0.8983
      15       1.4847       0.7554
      16       1.4359       1.2281
      17       1.3088       0.6014
      18       1.3083       1.1181
      19       1.4056       0.9248
      20       1.5512       0.8046
      21       1.7992       0.8361
      22       1.8533       0.9019
      23       1.8268       0.9866
      24       1.4547       0.7220
      25       1.5298       0.7215
      26       1.5854       0.5556
      27       1.6536       0.4976
      28       1.4817       0.5256
      29       1.6864       0.8371
      30       2.0589       0.7917
      31       2.0095       0.9510
      32       2.0278       0.8860
      33       1.7228       0.8874
      34       1.6261       0.7752
      35       1.6000       0.6188
      36       1.4802       0.6804
      37       1.3657       0.4653
      38       1.3804       0.5701
      39       1.4017       0.5120
      40       1.3409       0.5931
      41       1.4956       0.7566
      42       1.6651       0.5606
      43       1.5840       0.6165
      44       1.7198       0.9301
      45       1.6884       1.0207
      46       1.7420       1.1033
      47       1.6406       1.0031
      48       1.5491       1.0123
      49       1.6609       0.9814
      50       1.9102       0.9990
      51       2.1330       1.1618
      52       1.9078       0.9423
      53       1.9963       1.1126
      54       2.1976       1.3505
      55       1.9831       1.1091
      56       1.8211       1.2924
      57       1.8084       1.1181
      58       1.6602       1.4963
      59       1.9879       1.6662
      60       1.7713       1.1092
      61       1.6839       0.8102
      62       1.8702       0.9517
      63       1.8787       0.8086
      64       1.9962       0.8413
      65       1.8482       0.9999
      66       1.9126       0.7929
      67       1.6891       0.8637
      68       2.0183       0.9699
      69       2.1052       0.6588
      70       1.6019       0.8017
      71       1.8605       1.2136
      72       2.1503       1.3257
      73       2.1824       0.8391
      74       2.3937       0.9760
      75       1.9399       1.1806
      76       2.1241       1.3720
      77       2.3614       1.1576
      78       2.4365       1.8756
      79       2.3482       1.3708
      80       2.5800       1.2572
      81       2.5315       1.4828
      82       2.3696       1.4332
      83       2.2405       1.0168
      84       2.2470       1.3124
      85       2.0521       0.8442
      86       2.3801       1.2858
      87       2.4751       1.0680
      88       2.3682       0.9014
      89       2.0786       1.0907
      90       1.9549       0.8242
      91       1.6751       0.8733
      92       1.7160       0.7528
      93       1.7893       0.5671
      94       1.9165       0.4913
      95       1.8514       0.6182
      96       1.9471       0.9059
      97       1.8464       0.9347
      98       1.8200       1.1253
      99       2.0095       1.2144
     100       2.0412       1.0147
     101       1.9815       0.9998
     102       2.0423       0.9570
     103       1.9955       0.9596
     104       2.0367       0.9216
     105       2.4799       1.1056
     106       2.4984       1.4525
     107       2.2716       1.7635
     108       2.3516       1.2794
     109       2.4593       0.9004
     110       2.0717       1.1714
     111       2.4430       1.1983
     112       2.2581       0.9302
     113       1.9644       0.9922
     114       2.3749       1.2038
     115       2.4928       1.1192
     116       2.4618       1.2325
     117       2.2286       1.1228
     118       2.4132       1.3119
     119       2.3327       1.3899
     120       2.4147       1.6338
     121       2.4716       1.5785
     122       2.4205       1.5617
     123       2.4838       1.6291
     124       2.2951       1.1848
     125       2.4463       0.9776
     126       2.7312       1.1467
     127       2.2748       1.0448
     128       2.5538       0.9133
     129       2.6312       0.9902
     130       2.8961       1.4522
     131       3.0345       1.2352
     132       2.4236       1.1155
     133       2.3586       2.0032
     134       2.0634       1.1127
     135       2.3415       1.3963
     136       2.2840       1.2807
     137       2.2466       1.2010
     138       2.1965       1.0826
     139       2.2888       1.3605
     140       2.2749       1.2930
     141       2.1433       1.1773
     142       2.1770       1.0617
     143       2.6783       1.4137
     144       2.3540       0.9803
     145       2.5820       1.6302
     146       2.5272       1.6766
     147       2.5255       1.8586
     148       2.7182       1.8959
     149       2.6319       2.0313
     150       2.3237       1.2215
     151       2.4206       1.5765
     152       2.7938       1.7723
     153       2.8302       1.7170
     154       2.5557       1.7550
     155       2.8140       1.7047
     156       2.8447       1.2361
     157       3.0688       1.6394
     158       2.8421       1.4771
     159       2.9832       1.2593
     160       3.0649       1.4657
     161       2.9917       1.5090
     162       3.2007       1.9930
     163       3.0414       1.7877
     164       2.8175       1.4652
     165       2.7820       1.0103
     166       2.7800       1.1681
     167       2.9051       1.5304
     168       2.7589       1.2050
     169       2.8276       1.3769
     170       3.0027       1.8331
     171       2.9119       1.9880
     172       2.8198       1.5723
     173       2.5615       1.3746
     174       2.3886       1.6817
     175       2.2938       1.2021
     176       2.6351       1.6158
     177       2.3953       1.4103
     178       2.8653       2.5577
     179       2.6895       1.6315
     180       2.4755       1.4082
     181       2.4520       1.6646
     182       2.4120       1.8273
     183       2.5836       1.2277
     184       2.7146       1.3207
     185       2.5534       1.3248
     186       2.8154       1.3948
     187       2.5959       1.2149
     188       2.8490       1.8641
     189       2.5896       1.9768
     190       2.5740       1.6917
     191       2.5532       1.3591
     192       2.4476       1.3456
     193       2.4978       1.3119
     194       2.6247       0.9507
     195       2.7235       1.5000
     196       2.6689       1.2784
     197       2.6725       1.4135
     198       2.4773       1.6065
     199       2.5827       1.4958
     200       2.5532       1.3187
     201       2.5023       1.6205
     202       2.5736       1.8223
     203       2.3953       1.7350
     204       2.5290       1.5122
     205       2.5769       1.6427
     206       2.7135       1.4959
     207       2.7083       1.4748
     208       2.7596       1.5400
     209       2.6271       1.2250
     210       2.8718       1.2534
     211       2.7243       1.9423
     212       2.8756       1.1957
     213       2.9011       1.1566
     214       2.8050       1.1420
     215       3.2035       1.4921
     216       3.0732       1.2151
     217       2.8891       1.1886
     218       3.0281       1.5567
     219       2.9910       1.2067
     220       2.8892       1.4058
     221       2.8018       1.2517
     222       2.7411       1.5493
     223       3.0204       1.1268
     224       2.7909       1.3574
     225       3.1282       1.4476
     226       2.8930       1.7239
     227       2.9251       1.4123
     228       3.0079       1.5133
     229       2.9944       1.4650
     230       3.1160       1.4373
     231       2.9968       1.7877
     232       2.8848       1.5633
     233       2.8061       1.0966
     234       2.8426       1.6953
     235       3.0150       1.2569
     236       2.6901       1.2591
     237       2.5343       1.2674
     238       2.8231       1.1419
     239       2.9534       1.4780
