#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1831       0.5284
       3       0.1771       0.5910
       4       0.2770       0.4704
       5       0.2845       0.5607
       6       0.5953       0.4801
       7       0.6865       0.5105
       8       1.1716       0.8165
       9       1.2725       0.9374
      10       1.1468       0.5901
      11       1.1608       0.6409
      12       1.2115       0.4895
      13       1.3356       0.6160
      14       1.4226       0.6626
      15       1.2243       0.9602
      16       1.1374       0.7422
      17       0.9714       0.5328
      18       1.0230       0.7592
      19       1.0974       0.7255
      20       1.2683       0.8193
      21       1.2341       0.7898
      22       1.2071       0.6440
      23       1.2221       1.0496
      24       1.1891       0.8478
      25       1.1355       1.5827
      26       1.0676       0.6413
      27       1.0866       1.1652
      28       1.1803       1.2372
      29       1.1746       1.1302
      30       1.1723       0.8814
      31       1.0357       0.5921
      32       1.0731       0.6176
      33       1.2460       0.9525
      34       1.1935       0.9345
      35       1.1256       0.7685
      36       1.2772       0.7295
      37       1.3474       0.7655
      38       1.4020       1.0996
      39       1.2963       0.9715
      40       1.3517       1.3419
      41       1.1196       1.0975
      42       1.2605       1.1281
      43       1.3421       1.3092
      44       1.5126       1.1123
      45       1.4128       0.5329
      46       1.3543       0.6332
      47       1.1626       0.5888
      48       1.2181       0.7579
      49       1.3214       0.6649
      50       1.3187       0.9145
      51       1.3540       1.1162
      52       1.2535       0.8572
      53       1.1583       0.6217
      54       1.3780       1.0733
      55       1.1967       0.9898
      56       1.2788       1.0035
      57       1.5202       1.0464
      58       1.4159       0.7479
      59       1.3536       0.6671
      60       1.4209       0.5736
      61       1.4687       1.2881
      62       1.5009       0.8447
      63       1.3398       1.0428
      64       1.5111       0.8375
      65       1.2335       0.9640
      66       1.3869       0.6610
      67       1.3684       0.7316
      68       1.4600       1.1896
      69       1.4694       0.5527
      70       1.4813       0.5917
      71       1.3608       0.6233
      72       1.5645       0.8460
      73       1.5516       0.8622
      74       1.5312       0.8277
      75       1.7562       0.5791
      76       1.7735       0.8639
      77       1.5953       0.6626
      78       1.5440       0.6406
      79       1.6183       0.9014
      80       1.5698       0.9376
      81       1.6501       0.9340
      82       1.5190       0.8193
      83       1.5325       0.6884
      84       1.5946       0.7562
      85       1.5194       0.5430
      86       1.4721       1.2761
      87       1.5593       1.1326
      88       1.5776       1.3142
      89       1.5300       0.6434
      90       1.6308       0.5381
      91       1.5396       0.8831
      92       1.7653       1.0012
      93       1.8887       0.4053
      94       1.6218       0.9495
      95       1.7233       0.6811
      96       1.7191       0.7494
      97       1.9354       0.8675
      98       1.8596       0.6784
      99       1.8232       0.9096
     100       1.6487       0.7721
     101       1.7730       0.5507
     102       1.8334       1.3239
     103       1.6743       0.6108
     104       1.7191       0.7014
     105       1.8271       0.7944
     106       1.8904       1.2622
     107       1.8166       0.8183
     108       2.2191       0.6385
     109       1.9363       0.7885
     110       1.8455       1.0024
     111       1.9374       1.1362
     112       1.8579       0.9873
     113       2.0236       0.6435
     114       2.0645       0.9597
     115       1.7634       0.8546
     116       1.8030       1.0017
     117       1.7428       0.8751
     118       1.8094       0.4691
     119       1.9322       0.6700
     120       1.7910       0.8555
     121       2.1582       0.5845
     122       1.8395       0.9624
     123       1.9413       0.3497
     124       2.0378       0.5843
     125       2.1655       0.6337
     126       1.9086       0.8308
     127       1.8951       0.7802
     128       2.0556       0.7226
     129       2.0526       0.5375
     130       2.0479       0.7447
     131       2.0792       0.8799
     132       2.0554       0.6702
     133       2.1284       1.5065
     134       2.0848       1.4841
     135       2.0297       1.1614
     136       2.4240       0.8423
     137       2.2557       0.8043
     138       2.4552       0.4477
     139       2.0901       0.5362
     140       2.4844       0.7891
     141       2.3432       0.6967
     142       2.4615       0.5441
     143       2.0578       1.2196
     144       2.2227       1.2500
     145       2.1799       1.8167
     146       2.1742       0.9776
     147       2.0407       1.0049
     148       2.0110       0.9254
     149       1.9991       1.0444
     150       1.9842       0.6783
     151       2.3388       0.9581
     152       2.2117       1.0150
     153       2.0986       1.0709
     154       2.2076       0.5681
     155       2.0761       1.2646
     156       2.0949       1.6522
     157       2.0698       0.6889
     158       1.8335       0.7919
     159       1.9507       1.1420
     160       2.1067       1.1079
     161       2.0488       0.8168
     162       1.9556       0.8177
     163       1.9547       0.6565
     164       1.9167       1.1449
     165       1.8783       0.5417
     166       1.8047       0.6204
     167       1.6727       0.8558
     168       1.9182       1.6757
     169       1.7578       0.9810
     170       1.5840       0.4434
     171       1.7682       0.6550
     172       1.8078       1.2796
     173       1.7079       0.7093
     174       1.9926       1.4001
     175       1.7584       1.0263
     176       2.0148       0.8531
     177       2.1149       1.0749
     178       2.0546       1.2908
     179       1.7685       0.7269
     180       1.7572       0.7130
     181       1.8186       0.8435
     182       1.6339       0.4933
     183       1.6832       0.9462
     184       1.8599       1.2324
     185       1.7417       1.0443
     186       1.7599       1.1059
     187       2.1153       1.5548
     188       2.2681       1.7575
     189       1.6839       1.1352
     190       1.8103       1.0877
     191       1.9251       1.2736
     192       1.9036       1.1735
     193       1.7783       0.9072
     194       1.6696       0.8232
     195       2.1401       2.4384
     196       2.1917       1.6614
     197       2.1201       1.5755
     198       2.5782       1.6719
     199       2.7372       1.9664
     200       2.8065       0.8498
     201       2.6696       1.1794
     202       2.7543       0.7915
     203       2.8641       1.1107
     204       2.9703       0.6246
     205       2.4875       0.8436
     206       2.6744       0.9321
     207       2.8452       1.1398
     208       2.8149       1.3026
     209       2.6904       1.5968
     210       2.7317       1.4196
     211       2.8346       1.0296
     212       2.7619       1.2981
     213       2.8924       1.4967
     214       2.7639       0.6420
     215       2.8001       0.9178
     216       2.5809       1.0886
     217       2.5439       0.9768
     218       2.5279       1.5753
     219       2.6612       1.9777
     220       2.5634       2.5863
     221       2.8431       2.7773
     222       3.0992       2.5457
     223       2.7282       2.2176
     224       2.7802       2.0175
     225       2.6286       2.3439
     226       3.0699       3.2682
     227       2.9701       3.1593
     228       2.9683       2.4220
     229       3.1535       3.0562
     230       3.2145       3.6224
     231       3.3121       3.9456
     232       3.1388       2.7417
     233       3.4810       3.9005
     234       3.4853       4.3547
     235       3.2034       3.2809
     236       3.1442       3.1945
     237       2.8999       3.2039
     238       3.3473       3.2097
     239       3.1245       2.8452
     240       3.0769       3.5483
     241       3.1403       2.8492
     242       2.8614       2.6105
     243       3.0748       2.3765
     244       2.7322       1.8717
     245       3.1566       2.7864
     246       3.2065       2.4360
     247       3.0063       1.7367
     248       3.0063       1.4462
     249       2.7318       1.9793
     250       2.9826       1.8654
     251       2.9191       1.5041
     252       2.9665       1.8072
     253       2.7842       2.1553
     254       3.0119       2.3350
     255       2.9070       1.4056
     256       2.4983       0.9571
     257       2.8384       1.2865
     258       2.6946       1.4702
     259       2.6874       2.0894
     260       2.5917       1.6938
     261       2.7614       2.4846
     262       2.7725       2.1802
     263       2.6612       2.3645
     264       2.8491       1.6462
     265       3.0906       2.2202
     266       3.1211       2.0261
     267       2.9903       2.0459
     268       2.9075       1.4972
     269       2.9413       2.3183
     270       3.0784       2.4178
     271       2.8120       1.7677
     272       3.1919       2.4035
     273       3.0775       1.9540
     274       3.1595       1.7510
     275       2.9779       2.1229
     276       2.8139       2.3584
     277       2.8827       1.5695
     278       2.9864       2.2776
     279       2.9053       1.8401
     280       2.3595       1.2458
     281       2.5338       1.1300
     282       2.3789       1.7790
     283       2.7074       1.6969
     284       2.7368       1.8230
     285       2.6526       1.6315
     286       2.5282       2.6380
     287       2.5314       1.3187
     288       2.4161       1.1484
     289       2.1820       1.3398
     290       2.5267       1.6924
     291       2.6297       1.8855
     292       2.8634       2.0742
     293       2.7019       1.5178
     294       2.4575       1.4478
     295       2.5535       1.8037
     296       2.6306       1.6482
     297       2.8930       1.2067
     298       2.9922       1.0180
     299       2.8114       1.9239
     300       2.8800       1.6206
     301       3.0992       1.5036
     302       3.1667       1.2257
     303       3.0407       1.0977
     304       2.8171       1.3247
     305       2.9840       2.4860
     306       2.7404       2.0387
     307       2.7784       1.8202
     308       3.2472       1.2765
     309       2.9687       1.2792
     310       2.8841       1.8662
     311       2.9189       2.2738
     312       2.7392       2.4468
     313       2.6698       1.7841
     314       3.0528       1.5767
     315       2.6960       1.5598
     316       2.8546       1.0942
     317       2.5656       0.8921
     318       2.3893       0.7099
     319       2.4769       1.3569
     320       2.6389       1.3857
     321       2.5057       1.0413
     322       2.8217       1.5457
     323       2.7513       2.2035
     324       3.0673       2.4860
     325       2.8690       1.6677
     326       2.6722       1.6138
     327       2.7262       1.7047
     328       3.0371       1.7130
     329       2.8492       1.9563
     330       2.7773       1.9605
     331       2.7432       3.1599
     332       3.1492       2.3660
     333       3.0896       1.8181
     334       3.2938       1.3996
     335       3.5994       2.3135
     336       3.5865       2.1266
     337       3.9000       1.9891
     338       3.8340       2.7663
     339       3.4232       2.2843
     340       3.1415       1.7865
     341       2.9515       1.7808
     342       2.7738       2.3063
     343       3.0430       1.7093
     344       2.9846       1.6889
     345       3.0542       2.1453
     346       2.9798       1.7549
     347       2.8714       1.6917
     348       2.8539       1.6689
     349       3.1681       2.6502
     350       3.3907       3.3218
     351       2.6752       1.2024
     352       3.0326       1.3978
     353       2.7430       1.9741
     354       2.7762       0.7360
     355       3.0544       1.2676
     356       3.0518       1.6930
     357       3.3918       1.7606
     358       3.5777       2.3667
     359       3.6113       1.3988
     360       3.7683       1.6845
     361       3.7166       1.9231
     362       3.6449       2.1092
     363       3.4355       1.9747
     364       3.4073       1.0343
     365       3.4523       1.7008
     366       3.3492       1.7627
     367       3.2221       2.0333
     368       3.6950       2.3070
     369       3.6538       1.8438
     370       3.4553       1.5087
     371       3.4296       1.1851
     372       3.2362       1.6697
     373       3.3711       1.0908
     374       2.9516       1.7616
     375       3.0393       1.0779
     376       3.4315       2.3473
     377       3.5346       0.9890
     378       3.4777       1.7042
     379       3.4207       1.8562
     380       3.5634       1.2883
     381       3.6553       2.8189
     382       3.3059       1.1829
     383       3.2680       1.4442
     384       3.3428       1.9624
     385       3.0356       1.6275
     386       3.2675       1.9728
     387       3.3885       1.6648
     388       3.2658       1.0517
     389       2.8945       1.7784
     390       3.0289       1.7381
     391       2.8767       1.5689
     392       2.6613       1.3007
     393       2.5615       0.9171
     394       2.9123       2.4851
     395       3.1314       1.7893
     396       3.2345       1.0090
     397       3.2159       1.8909
     398       3.1148       1.2943
     399       3.2011       1.5415
     400       3.1498       1.2265
     401       3.5536       2.3240
     402       3.2120       2.0169
     403       2.9447       2.1927
     404       2.6706       1.3466
     405       2.4244       1.4995
     406       2.5768       1.5613
     407       2.8514       1.7514
     408       2.7196       2.5719
     409       2.7296       1.3183
     410       2.9824       2.3970
     411       3.2786       1.7857
     412       3.3996       0.8493
     413       3.2936       2.1555
     414       3.4033       1.7785
     415       3.1502       1.2258
     416       3.4371       0.9193
     417       3.4497       1.3598
     418       2.8350       1.7921
     419       3.0720       1.4866
     420       2.8836       1.4430
     421       3.1488       1.5364
     422       3.1972       1.8003
     423       3.0625       1.1147
     424       3.1851       1.2217
     425       3.8363       2.1685
     426       3.1612       2.9537
     427       3.5613       3.1806
     428       3.1846       2.0361
     429       3.0344       1.0686
     430       3.2217       1.6045
     431       3.0814       1.6436
     432       2.9891       1.9893
     433       3.0641       1.2806
     434       3.1835       1.4203
     435       2.8304       1.4397
     436       3.2477       1.5039
     437       3.2146       1.3907
     438       3.1679       1.6584
     439       3.0603       0.9385
     440       3.1585       2.0850
     441       3.4120       2.4510
     442       3.5226       2.3609
     443       3.4341       1.9809
     444       3.1422       1.0322
     445       3.1730       1.8218
     446       3.1757       1.6223
     447       3.1607       1.2239
     448       3.2574       2.1610
     449       3.2111       1.1374
     450       3.3085       1.7009
     451       3.7377       2.6675
     452       3.3023       2.2405
     453       3.4394       2.8271
     454       3.3688       2.5906
     455       3.2909       2.7606
     456       3.1837       2.1150
     457       3.4276       2.6948
     458       3.5807       2.2084
     459       3.3321       2.3728
     460       3.1142       2.5919
     461       3.4011       2.3634
     462       3.2662       1.7085
     463       3.3926       2.3157
     464       3.6088       1.5753
     465       3.2245       1.7672
     466       3.0521       1.8922
     467       3.2016       2.0599
     468       2.9058       1.9113
     469       3.0226       1.8187
     470       3.0627       1.8272
     471       3.1585       2.3148
     472       3.2836       1.8186
     473       3.3490       2.2176
     474       3.0004       1.9875
     475       2.7792       1.4242
     476       2.7823       1.3216
     477       2.9982       2.2043
     478       2.4918       1.4788
     479       2.6266       1.4716
     480       2.8767       1.5123
     481       2.7071       1.6829
     482       2.8841       2.3052
     483       2.6454       1.8383
     484       2.7650       2.0433
     485       2.6263       1.6695
     486       2.6979       1.9237
     487       2.8096       1.6635
     488       2.9396       1.4831
     489       2.7941       1.9661
     490       2.7184       1.7817
     491       2.8704       1.8501
     492       3.1591       2.6550
     493       3.1500       2.1428
     494       2.9323       2.6749
     495       3.0380       1.8954
     496       2.8067       2.0511
     497       3.0567       2.4406
     498       2.8743       1.7521
     499       3.3351       2.5759
     500       3.1893       1.3275
     501       3.0784       1.9252
     502       3.7711       2.0314
     503       3.6694       2.7292
     504       3.6376       2.2239
     505       3.6713       1.9438
     506       3.8635       2.3896
     507       3.8498       2.1485
