#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1803       0.3940
       3       0.1810       0.4647
       4       0.2926       0.3563
       5       0.2892       0.3923
       6       0.6833       0.4283
       7       0.7718       0.5085
       8       1.1070       0.4790
       9       1.1786       0.4384
      10       1.1971       0.6592
      11       1.2644       0.9416
      12       1.2385       0.7541
      13       1.2396       0.5459
      14       1.2796       0.9224
      15       1.4079       0.8737
      16       1.3582       0.8043
      17       1.5030       1.0338
      18       1.4524       0.8481
      19       1.5679       0.8444
      20       1.3447       1.0857
      21       1.5014       0.8952
      22       1.4008       0.5731
      23       1.3536       0.7925
      24       1.4277       1.9339
      25       1.4299       0.4821
      26       1.4085       0.9093
      27       1.5114       0.8743
      28       1.4977       0.6019
      29       1.5268       0.7421
      30       1.3815       0.6017
      31       1.5569       0.7887
      32       1.5294       0.5279
      33       1.5940       0.5910
      34       1.5814       1.0753
      35       1.7087       0.8046
      36       1.7688       0.7437
      37       1.9583       0.6281
      38       2.1133       0.5604
      39       1.8734       1.0500
      40       2.0229       0.8645
      41       1.9066       0.7885
      42       1.7360       0.6852
      43       1.8682       0.9319
      44       1.7655       0.8256
      45       1.6175       0.8836
      46       1.7051       0.6752
      47       1.6167       0.8295
      48       1.7845       0.7109
      49       1.6892       0.7384
      50       2.0010       0.6756
      51       1.8144       0.7255
      52       1.9800       1.0365
      53       1.8147       1.1450
      54       1.7325       0.4554
      55       1.7099       0.6436
      56       2.0106       0.6536
      57       1.9066       0.6331
      58       1.8253       1.0909
      59       2.0632       1.4864
      60       1.9117       1.1750
      61       1.7959       1.0181
      62       1.6865       0.8646
      63       1.6599       0.7960
      64       1.7039       1.0799
      65       1.7095       0.7917
      66       1.7492       0.8016
      67       1.6684       1.0011
      68       1.6769       1.0459
      69       1.8778       0.5490
      70       1.8488       0.7427
      71       1.8250       1.1908
      72       2.0665       0.9065
      73       1.8418       0.9483
      74       1.8618       1.0530
      75       1.9602       0.9913
      76       1.9966       1.6018
      77       1.9846       1.8021
      78       2.1246       1.3448
      79       2.0427       1.7236
      80       2.0607       1.8809
      81       2.0166       0.9386
      82       2.1019       1.2043
      83       2.1023       1.2629
      84       2.2257       1.1473
      85       2.3082       1.7426
      86       2.0589       0.9860
      87       1.9632       1.6018
      88       1.9000       1.5052
      89       2.0750       1.7762
      90       2.1515       1.4505
      91       2.2014       1.5785
      92       2.2233       1.5149
      93       2.3892       1.4443
      94       2.5753       1.3489
      95       2.6490       1.5159
      96       2.6545       1.6661
      97       2.5946       1.9301
      98       2.7150       2.1274
      99       2.5467       1.7239
     100       2.6330       1.7812
     101       2.3720       1.7162
     102       2.3532       1.7995
     103       2.2885       1.4820
     104       2.2963       1.3346
     105       2.3078       1.1552
     106       2.1184       1.6562
     107       2.2091       1.5730
     108       2.3012       1.9294
     109       2.5221       2.0957
     110       2.5879       2.1898
     111       2.4107       2.0180
     112       2.3043       2.6181
     113       2.3664       2.6061
     114       2.1195       2.1289
     115       2.0589       1.3726
     116       2.2594       1.3576
     117       2.4076       1.3092
     118       2.4007       1.4006
     119       2.3115       1.5508
     120       2.1995       1.8913
     121       2.2295       1.5408
     122       2.4941       1.6708
     123       2.3896       1.8660
     124       2.4055       1.7024
