#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1787       0.4415
       3       0.1757       0.5631
       4       0.2859       0.4576
       5       0.2880       0.4067
       6       0.6356       0.5417
       7       0.6518       0.3748
       8       0.9832       0.4805
       9       1.2604       0.6972
      10       1.3668       0.6802
      11       1.3845       0.9510
      12       1.2928       0.7736
      13       1.1949       0.8004
      14       1.2584       0.3827
      15       1.4917       1.1012
      16       1.5150       0.7101
      17       1.4447       0.6601
      18       1.7798       1.3600
      19       1.6999       0.8360
      20       1.6871       0.7337
      21       1.7469       0.8414
      22       1.8154       0.8899
      23       1.7985       0.7415
      24       1.4965       0.7636
      25       1.4468       0.7970
      26       1.5240       0.8755
      27       1.6906       0.9536
      28       1.9883       0.7297
      29       2.0813       0.8635
      30       1.8556       0.8209
      31       1.9662       0.8375
      32       2.1838       1.2270
      33       2.0964       0.5643
      34       2.2750       0.7070
      35       1.9577       0.7030
      36       2.0410       0.9755
      37       1.8967       1.0678
      38       1.8000       0.9375
      39       1.8526       0.6673
      40       2.2394       1.2797
      41       2.0607       1.2894
      42       2.1425       1.1432
      43       2.2441       1.1221
      44       2.3161       0.8428
      45       2.3040       0.9258
      46       2.4094       0.5125
      47       2.5217       0.5845
      48       2.4258       0.7621
      49       2.4383       0.7828
      50       2.4429       1.4534
      51       2.1172       0.7082
      52       2.1381       0.6567
      53       2.0193       1.3066
      54       1.9620       1.2089
      55       1.9889       1.4827
      56       1.8408       1.1156
      57       1.8668       1.2124
      58       1.8854       0.9455
      59       1.9355       0.8029
      60       1.8909       0.9466
      61       2.0974       1.3267
      62       2.1187       0.8860
      63       2.2468       1.4595
      64       1.9628       1.1907
      65       1.9071       0.9764
      66       1.9260       0.7524
      67       1.9653       1.0205
      68       1.9800       0.6161
      69       2.0333       0.8712
      70       2.0902       0.9671
      71       2.0780       0.9456
      72       1.9281       0.7232
      73       1.8327       0.7203
      74       1.9874       0.7581
      75       2.0209       0.9908
      76       1.9986       1.0473
      77       2.1009       0.9562
      78       2.1152       0.5826
      79       1.9973       0.5086
      80       2.1019       0.8676
      81       2.2558       1.0885
      82       2.0171       1.0885
      83       2.1127       0.6999
      84       2.2690       0.9345
      85       2.2580       0.7308
      86       2.3214       0.5743
      87       2.3230       0.8799
      88       2.2162       1.1450
      89       2.1566       0.9196
      90       2.0725       0.9871
      91       2.0680       0.7860
      92       2.1393       0.9261
      93       2.0673       0.7626
      94       2.1539       1.0011
      95       2.1951       0.7521
      96       2.1253       0.9701
      97       2.1090       0.9468
      98       2.1163       0.7966
      99       2.0009       0.8059
     100       1.9831       1.1801
     101       2.0339       0.7709
     102       2.0033       0.5913
     103       2.0845       1.0062
     104       1.9159       1.1070
     105       1.9142       0.3788
     106       2.0529       1.0656
     107       2.1713       0.6597
     108       2.4135       1.2228
     109       2.2237       0.7793
     110       2.3208       1.1089
     111       2.5539       1.1745
     112       2.2802       0.9815
     113       2.3492       0.5870
     114       2.3350       0.8107
     115       2.8278       0.9368
     116       2.8025       0.8104
     117       2.9876       1.1112
     118       2.8816       0.9616
     119       2.4881       0.7958
     120       2.4256       0.7273
     121       2.5162       1.2800
     122       2.6603       0.8347
     123       2.7179       0.5643
     124       2.8213       0.5689
     125       2.6655       0.8313
     126       2.5387       1.0512
     127       2.8359       0.9276
     128       2.5232       1.6109
     129       2.6369       1.5389
     130       2.8852       1.4294
     131       2.6965       1.1492
     132       2.8229       1.4980
     133       2.5725       0.9733
     134       2.3162       0.4463
     135       2.1694       0.7743
     136       2.4437       0.9703
     137       2.4400       1.2393
     138       2.6724       0.7913
     139       2.7978       0.7323
     140       2.7349       0.8883
     141       2.6271       0.6574
     142       2.6847       0.4706
     143       2.7288       0.9777
     144       2.9687       0.9460
     145       3.0557       0.8235
     146       3.0382       0.8305
     147       3.1611       1.3521
     148       3.2099       1.6000
     149       3.1467       1.1398
     150       2.9685       1.8794
     151       2.8129       0.9814
     152       2.7304       1.2075
     153       2.9105       1.2156
     154       3.0128       1.2497
     155       3.1431       1.6484
     156       3.0211       1.3332
     157       2.9666       1.5507
     158       2.7871       1.5839
     159       2.6725       1.4742
     160       2.5532       0.8240
     161       2.8707       2.0349
     162       2.7268       0.6287
     163       2.7610       1.3592
     164       2.7295       0.7671
     165       2.6154       1.0499
     166       2.5674       1.2690
     167       2.8256       1.2498
     168       2.7977       1.6253
     169       2.7331       0.9179
     170       3.2674       1.0815
     171       2.7421       1.0228
     172       2.7861       1.4158
     173       2.6945       0.6700
     174       3.0609       1.5448
     175       2.6715       0.7379
     176       2.6795       1.1322
     177       2.9787       1.1270
     178       2.6969       0.7067
     179       2.6948       0.5542
     180       2.8309       0.4597
     181       2.5875       0.9400
     182       2.4957       0.9396
     183       2.5717       0.8002
     184       2.5314       0.5218
     185       2.7189       0.5259
     186       3.0735       1.3118
     187       2.6084       0.8897
     188       2.5110       0.7120
     189       2.4457       0.8146
     190       2.6322       1.0139
     191       2.6211       0.6897
     192       2.4585       1.3702
     193       2.3775       0.7425
     194       2.6244       1.0298
     195       2.6872       0.5990
     196       2.6470       0.5835
     197       2.7873       0.8992
     198       2.4743       1.1959
     199       2.5534       0.8252
     200       2.6156       1.1145
     201       2.7585       0.9891
     202       2.7962       0.9488
     203       2.9457       0.7097
     204       2.9036       0.7842
     205       2.6880       0.9033
     206       2.7759       0.4924
     207       2.8854       1.0594
     208       2.6851       0.6111
     209       2.8191       0.5503
     210       2.8838       1.1249
     211       2.9502       0.7548
     212       2.9000       0.6532
     213       3.0153       0.6879
     214       2.7207       0.8909
     215       2.8855       1.1840
     216       2.8358       1.4644
     217       2.7076       1.5756
     218       2.4433       1.6051
     219       2.7485       1.9185
     220       2.3598       1.3048
     221       2.7022       1.4303
     222       2.8820       2.1453
     223       2.8610       1.3963
     224       2.8360       1.3578
     225       3.0742       2.0556
     226       3.1202       1.7937
     227       2.9634       1.7403
     228       2.9017       1.6480
     229       3.0034       1.6137
     230       3.1755       2.6508
     231       3.2640       1.7585
     232       2.7813       1.0717
     233       3.0748       2.1256
     234       2.9683       1.1623
     235       3.1270       1.7380
     236       3.2219       1.7154
     237       3.0531       1.3435
     238       3.1769       1.4910
     239       3.3012       1.5038
