#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1720       0.5301
       3       0.1766       0.6007
       4       0.2810       0.5437
       5       0.2763       0.5124
       6       0.7002       0.6574
       7       0.7633       0.7070
       8       1.3653       1.5002
       9       1.3361       1.1088
      10       1.3979       1.0340
      11       1.4632       0.9790
      12       1.4334       0.5910
      13       1.5816       0.7306
      14       1.4136       0.5287
      15       1.5006       0.5141
      16       1.4509       1.2577
      17       1.3004       0.7363
      18       1.4439       0.9501
      19       1.7351       0.7749
      20       1.8048       0.6742
      21       1.6638       1.0055
      22       1.4882       0.8724
      23       1.4088       1.1560
      24       1.5829       1.0999
      25       1.4802       0.8104
      26       1.7249       0.9016
      27       1.6360       0.7913
      28       1.5900       1.1774
      29       1.7372       1.0545
      30       1.8698       1.4178
      31       1.8790       0.8950
      32       1.9131       1.2448
      33       2.0850       0.7273
      34       1.7747       0.8365
      35       1.8084       1.0539
      36       2.0185       1.0293
      37       2.1110       0.4395
      38       2.1377       0.8118
      39       2.0243       1.2625
      40       1.9803       0.9979
      41       1.9717       1.6345
      42       1.6613       1.0142
      43       1.8628       0.5819
      44       2.0126       0.5778
      45       1.7359       0.6051
      46       1.7149       1.3311
      47       1.8137       1.1746
      48       1.7548       0.8511
      49       1.7577       0.7497
      50       1.7836       0.7812
      51       1.7313       0.9992
      52       2.0959       1.2528
      53       2.1065       1.0859
      54       1.9805       0.7107
      55       2.1511       1.1840
      56       2.1810       1.1219
      57       2.0054       1.1441
      58       1.9455       1.0377
      59       1.9124       0.9113
      60       1.6913       0.8397
      61       1.7668       0.9423
      62       1.9364       0.8644
      63       2.0001       0.7922
      64       2.3217       1.3069
      65       2.2131       1.5549
      66       2.1820       0.8921
      67       1.8815       0.8308
      68       2.0211       0.7410
      69       2.2828       1.3112
      70       1.9978       0.9712
      71       2.2148       0.9305
      72       1.8473       0.9317
      73       1.8471       0.9221
      74       1.8682       0.9632
      75       2.0249       1.0062
      76       2.1049       0.9507
      77       2.1131       0.7912
      78       2.0402       0.9901
      79       2.0984       0.7580
      80       1.9738       0.9037
      81       2.1347       1.3565
      82       2.0192       1.1325
      83       2.1383       1.3308
      84       2.2505       1.1582
      85       2.0910       0.9863
      86       2.2821       1.3803
      87       2.2619       1.1513
      88       2.3019       1.1639
      89       2.3688       0.8609
      90       2.3262       0.8388
      91       2.3964       1.5238
      92       2.6001       1.3408
      93       2.4634       1.2265
      94       2.7923       1.3848
      95       2.3955       1.1084
      96       2.7430       1.5637
      97       2.8879       1.7448
      98       2.5747       1.3975
      99       2.6593       0.8236
     100       2.4045       1.5930
     101       2.5619       1.1700
     102       2.4158       1.2858
     103       2.3625       0.9142
     104       2.4670       1.5483
     105       1.9253       1.0200
     106       2.1598       1.1339
     107       2.3798       0.8091
     108       2.2195       1.2825
     109       2.3365       0.8171
     110       2.2581       0.9435
     111       2.3993       1.1255
     112       2.6635       1.9939
