#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1837       0.4448
       3       0.1774       0.5896
       4       0.2846       0.3936
       5       0.2878       0.5167
       6       0.6536       0.5177
       7       0.6887       0.6145
       8       0.9584       0.7833
       9       0.9477       0.4814
      10       1.2134       1.2122
      11       1.2525       0.5723
      12       1.3008       0.5679
      13       1.1583       0.6107
      14       1.3706       0.6556
      15       1.2001       0.6290
      16       1.2241       0.6442
      17       1.1899       0.6435
      18       1.2735       0.5450
      19       1.4253       0.7247
      20       1.2252       0.8045
      21       1.4567       0.8516
      22       1.3848       0.7491
      23       1.4258       0.8446
      24       1.4557       0.6851
      25       1.7141       0.7447
      26       1.6768       0.6860
      27       1.7892       0.8585
      28       2.0962       1.2538
      29       2.0015       0.9760
      30       1.9442       0.7619
      31       1.7973       0.8478
      32       2.0636       1.1646
      33       2.2001       1.8675
      34       1.9943       1.6627
      35       1.9457       1.3502
      36       1.9792       1.5700
      37       2.0172       1.7429
      38       1.9587       1.5071
      39       2.1815       1.7325
      40       2.0324       1.4277
      41       1.9686       1.5547
      42       1.9250       1.3865
      43       2.0931       2.0430
      44       2.0576       1.7090
      45       2.1042       1.7856
      46       2.0668       1.4305
      47       2.2570       2.5727
      48       1.9920       1.3924
      49       1.7846       1.5446
      50       1.8715       1.3417
      51       2.1208       2.5793
      52       2.0961       1.4148
      53       2.2000       1.4533
      54       2.0993       1.9236
      55       2.0838       1.4028
      56       1.9452       1.5779
      57       1.8166       0.9878
      58       1.9843       1.4562
      59       1.8955       1.6249
      60       1.9907       1.7122
      61       1.8679       1.3830
      62       1.7089       0.9491
      63       1.8209       0.7584
      64       1.7042       0.7122
      65       1.7257       1.0034
      66       1.7451       1.3610
      67       1.8343       1.7364
      68       2.1765       0.9996
      69       2.2704       1.5275
      70       2.2545       1.6264
      71       2.3037       1.5569
      72       2.3323       0.9971
      73       2.0432       1.2848
      74       2.4086       1.9977
      75       1.9701       1.8809
      76       1.9890       1.6260
      77       2.0026       1.4611
      78       2.2095       1.7626
      79       2.2011       1.6803
      80       2.2853       2.1517
      81       2.2371       1.9123
      82       2.1027       1.1721
      83       1.8836       0.6060
      84       2.2280       0.5353
      85       2.1759       1.0395
      86       2.3242       1.9832
      87       2.0639       1.3302
      88       2.2316       1.1208
      89       1.9403       1.1111
      90       2.0014       1.0799
      91       2.1637       1.4474
      92       2.1793       1.1429
      93       2.0529       0.8253
      94       2.0980       1.0486
      95       1.9784       0.5716
      96       1.8930       0.6068
      97       1.8029       0.5657
      98       1.9442       0.7303
      99       1.9081       0.8670
     100       1.9887       0.9325
     101       2.0634       0.8657
     102       2.0858       1.4096
     103       2.2903       1.3572
     104       2.6229       1.5407
     105       2.1167       1.2222
     106       2.4744       1.5365
     107       2.5061       1.5465
     108       2.2580       1.0463
     109       2.2672       1.1953
     110       2.3733       1.1248
     111       2.0587       0.4795
     112       2.1786       0.7838
     113       2.0229       1.2171
     114       1.9477       0.5689
     115       1.9815       0.5401
     116       2.0126       0.9671
     117       1.9645       0.8483
     118       2.2495       1.2698
     119       2.1400       1.0244
     120       1.9452       1.1735
     121       2.0907       1.2440
     122       2.2796       1.3361
     123       2.1806       1.4322
     124       2.0337       1.1843
     125       2.3626       1.6990
     126       2.3161       1.3564
     127       2.1266       1.4868
     128       2.2640       1.6200
     129       2.4409       1.8959
     130       2.4180       1.6104
     131       2.3772       1.5818
     132       2.1426       1.3394
     133       2.2945       1.2335
     134       2.2552       2.1567
     135       2.4381       1.6565
     136       2.2604       1.2822
     137       2.3301       1.4473
     138       2.1810       1.6408
     139       2.0229       1.3523
     140       2.1441       1.3959
     141       1.9695       1.4739
     142       2.0314       1.8511
     143       2.1519       1.8303
     144       2.0300       1.4956
     145       2.0679       1.2020
     146       2.0528       1.4493
     147       2.0836       1.8186
     148       2.3791       1.7375
     149       2.1588       1.5255
     150       2.4347       1.4041
     151       2.1560       1.3701
     152       2.1730       1.0856
     153       2.3616       1.2175
     154       2.2198       1.3501
     155       2.2356       1.3889
     156       2.5113       1.3541
     157       2.3882       1.5519
     158       2.5296       2.0651
     159       2.4900       1.7925
     160       2.6793       1.9389
     161       2.6401       1.5620
     162       2.3659       1.4164
     163       2.4215       1.3857
     164       2.8269       1.8835
     165       2.8122       1.9739
     166       2.6186       1.9357
     167       2.7949       1.9488
     168       2.3711       0.7466
     169       2.6956       1.2613
     170       2.7062       1.4662
     171       2.7147       2.1990
     172       2.7110       1.7162
     173       2.5102       1.8925
     174       2.5062       1.6600
     175       2.6416       1.4810
     176       2.4570       1.3153
     177       2.6123       1.4771
     178       2.5827       1.6201
     179       2.5492       1.1020
     180       2.3970       1.6525
     181       2.4933       1.6467
     182       2.6287       2.3993
     183       2.8365       1.8175
     184       2.9895       2.1809
     185       2.3960       1.3657
     186       2.2307       1.2942
     187       2.4387       2.4969
     188       2.3539       2.1617
     189       2.5102       1.7521
     190       2.3446       1.9286
     191       2.1487       1.6588
     192       2.2231       1.3224
     193       2.0598       1.3211
     194       2.3529       0.7980
     195       2.0613       0.9292
     196       2.0837       1.2776
     197       2.0643       0.5458
     198       2.1055       0.5472
     199       2.1735       0.8166
     200       2.3479       0.7922
     201       2.5516       1.4236
     202       2.7504       1.7968
     203       2.2614       1.2890
     204       2.4264       1.7480
     205       2.1936       1.1340
     206       2.2356       1.0305
     207       1.9473       1.1419
     208       2.1537       1.4986
     209       2.1807       1.8581
     210       2.0624       2.1798
     211       2.0567       1.7652
     212       2.2382       1.6889
     213       2.2540       1.1175
     214       2.1375       1.0448
     215       2.4056       1.1572
     216       2.3444       1.7027
     217       2.5411       1.3688
     218       2.5658       1.7040
     219       2.4940       1.3231
     220       2.7134       1.4942
     221       2.5735       2.2556
     222       2.4347       1.5067
     223       2.6851       1.5090
     224       2.1942       0.8519
     225       2.1419       1.2044
     226       2.3833       1.2068
     227       2.4031       1.1112
     228       2.6449       1.9738
     229       2.3423       1.2122
     230       2.3213       1.3418
     231       2.1202       0.8710
     232       2.1914       1.1493
     233       2.1470       1.0194
     234       2.0614       1.0354
     235       2.3428       1.0239
     236       2.2007       1.3305
     237       2.3182       1.3212
     238       2.1649       1.2494
     239       2.3255       1.1461
     240       2.1843       1.1007
     241       2.3211       1.5198
     242       2.4335       1.3136
     243       2.4473       1.6430
     244       2.5416       1.8286
     245       2.2331       1.7770
     246       2.2653       1.5734
     247       1.9080       1.2590
     248       2.0459       1.1798
     249       1.9254       1.0791
     250       1.9130       1.6077
     251       1.9766       1.4603
     252       1.8323       1.1185
     253       2.0485       1.3826
     254       1.8867       1.2206
     255       2.0163       1.5062
     256       2.1231       0.9052
     257       2.3327       1.2516
     258       2.2834       1.5837
     259       2.3071       0.9022
     260       2.3597       0.9651
     261       2.4501       0.9770
     262       2.4455       0.9744
     263       2.3368       1.2073
     264       2.6544       1.5500
     265       2.6981       1.2827
     266       2.6265       1.5673
     267       2.3723       1.4888
     268       2.4609       1.3048
     269       2.5259       1.1895
     270       2.6040       1.9848
     271       2.4440       1.9667
     272       2.5666       1.8427
     273       2.3406       1.1541
     274       2.3976       1.3847
     275       2.3935       1.2234
     276       2.3238       1.7060
     277       2.6931       2.5992
     278       2.5602       1.8623
     279       2.8984       2.3990
     280       3.1241       2.7050
     281       2.7419       2.1485
     282       2.7389       2.0160
     283       2.6205       1.8919
     284       2.4699       1.5615
     285       2.5138       1.7186
     286       2.9891       2.1951
     287       2.7180       1.5589
     288       2.8977       1.8298
     289       2.7515       1.7168
     290       2.8677       1.5223
     291       2.8474       1.9713
     292       3.0232       2.3111
     293       2.8781       1.4284
     294       3.0452       1.8505
     295       2.8661       2.3049
     296       2.8643       2.0227
     297       2.6275       1.5152
     298       2.6584       1.2421
     299       2.4245       1.0869
     300       2.6467       1.1273
     301       2.7336       1.1372
     302       2.5033       1.3370
     303       2.5714       1.2326
     304       2.7309       2.0437
     305       2.5895       1.4696
     306       2.6615       1.9596
     307       2.4703       1.9185
     308       2.7670       2.0951
     309       2.1925       1.4338
     310       2.1711       1.2178
     311       2.7557       1.8503
     312       2.8557       1.9166
     313       2.9343       2.2757
     314       3.0214       2.1973
     315       2.8895       1.7249
     316       3.2852       2.4611
     317       3.3176       2.3214
     318       3.4845       2.5413
     319       2.9781       2.5866
     320       3.0513       2.5492
     321       3.0145       2.0215
     322       3.0222       2.3020
     323       2.9481       2.2277
     324       3.3189       2.2318
     325       3.5699       2.4709
     326       3.1546       1.8804
     327       2.8830       1.9519
     328       3.1011       2.1739
     329       3.1206       2.5114
     330       3.1059       1.7758
     331       3.0324       1.7874
     332       2.8089       1.9924
     333       3.0414       1.7755
     334       2.9608       2.2757
     335       3.1379       1.9715
     336       2.9313       1.6830
     337       3.3464       2.3495
     338       3.5209       2.0605
     339       3.8768       1.9528
     340       3.5245       1.7789
     341       3.2054       2.0085
     342       3.3102       2.1324
     343       3.3999       2.3844
     344       3.2921       1.2516
     345       3.4120       1.9963
     346       3.4747       2.0749
     347       3.2207       1.2364
     348       3.2057       1.8385
     349       3.2736       2.3152
     350       3.6023       2.0973
     351       3.6052       1.8244
     352       3.1947       1.1783
     353       3.0261       1.8011
     354       3.3176       2.0069
     355       3.0483       1.9494
     356       3.0278       1.5607
     357       3.1403       1.9332
     358       3.1788       1.8101
     359       3.1714       2.5190
     360       3.3845       1.8383
