#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1839       0.4808
       3       0.1866       0.6049
       4       0.2892       0.7087
       5       0.2984       0.5807
       6       0.6284       0.5666
       7       0.6766       0.9489
       8       0.9049       0.8500
       9       0.9734       1.1340
      10       1.1091       0.8971
      11       1.1602       0.9607
      12       1.3232       1.2459
      13       1.1281       0.6686
      14       1.1203       0.8070
      15       1.2626       1.1393
      16       1.1327       0.7647
      17       1.1754       0.7212
      18       1.0316       1.0197
      19       1.0885       1.0584
      20       1.0669       0.6685
      21       1.0571       0.9665
      22       1.0064       0.8581
      23       1.0603       0.5734
      24       0.9442       0.7818
      25       1.1985       0.7241
      26       1.2523       0.8745
      27       1.1445       0.7812
      28       1.1874       0.7120
      29       1.2151       0.8284
      30       1.4264       0.5678
      31       1.4234       0.6603
      32       1.5454       0.9970
      33       1.3540       0.7629
      34       1.5017       0.5510
      35       1.6130       0.6702
      36       1.4473       0.8286
      37       1.5601       0.7391
      38       1.3392       0.8914
      39       1.2759       0.7843
      40       1.4088       0.9257
      41       1.4141       0.8522
      42       1.4623       1.2152
      43       1.3848       1.0497
      44       1.3925       0.6689
      45       1.4119       0.7295
      46       1.4517       0.8650
      47       1.3168       0.5631
      48       1.3499       0.6188
      49       1.4700       1.0449
      50       1.6530       0.6714
      51       1.5659       0.7325
      52       1.5867       0.6820
      53       1.5693       0.8364
      54       1.5812       0.7522
      55       1.4838       0.6473
      56       1.4658       0.8073
      57       1.5364       0.5448
      58       1.4877       0.6515
      59       1.5517       0.6424
      60       1.3600       0.4262
      61       1.4186       0.6588
      62       1.3277       1.2307
      63       1.4829       1.1446
      64       1.2288       0.7031
      65       1.3314       1.0208
      66       1.4728       0.6496
      67       1.4817       0.6129
      68       1.4298       0.6544
      69       1.5315       0.7605
      70       1.5121       0.8638
      71       1.7570       0.9920
      72       1.9755       1.1623
      73       1.7338       0.5416
      74       1.6459       1.5269
      75       1.5383       1.4681
      76       1.7673       1.2868
      77       1.5426       1.1377
      78       1.4933       0.7942
      79       1.7291       1.2110
      80       1.7154       1.1846
      81       1.7646       1.3490
      82       1.8508       1.2670
      83       1.8075       1.8387
      84       1.7353       1.0252
      85       1.6794       0.8811
      86       1.7451       0.5426
      87       1.6916       0.8478
      88       2.0226       0.8585
      89       1.7456       0.6316
      90       1.7254       0.9326
      91       1.7387       1.1009
      92       1.6249       0.8817
      93       1.7140       1.1193
      94       1.8574       0.8679
      95       1.9041       1.2036
      96       2.0100       1.9502
      97       1.7766       1.1860
      98       1.8344       0.5628
      99       1.5140       0.7636
     100       1.6278       1.0965
     101       1.6834       0.9929
     102       1.7640       0.8431
     103       1.6485       1.0290
     104       1.6318       1.2475
     105       1.7683       1.2212
     106       1.7847       1.6142
     107       1.7594       1.3021
     108       1.5709       0.7238
     109       1.5552       0.9792
     110       1.5214       1.0993
     111       1.5076       0.5301
     112       1.5258       0.8697
     113       1.6081       1.1360
     114       1.5420       1.4282
     115       1.8425       0.7255
     116       1.8691       1.5144
     117       1.7760       1.1100
     118       1.8214       1.4139
     119       1.7446       1.3708
     120       1.5891       1.4869
     121       1.5316       2.0006
     122       1.5210       1.8541
     123       1.6767       1.1376
     124       1.7174       1.3746
     125       1.6615       0.8551
     126       1.7264       1.5643
     127       1.8075       1.1415
     128       1.5908       0.7667
     129       1.8767       1.1542
     130       1.7614       1.5921
     131       2.2562       1.3731
     132       1.8679       1.5995
     133       2.0406       1.3694
     134       2.2132       1.3301
     135       2.2317       1.7278
     136       2.5460       1.4874
     137       2.2392       1.2222
     138       1.9956       1.2387
     139       2.1350       1.2524
     140       2.2603       0.8619
     141       2.0637       0.9636
     142       2.1712       1.1556
     143       2.1186       0.5823
     144       2.1274       0.5137
     145       2.0695       0.6315
     146       2.2003       0.9680
     147       2.0591       1.0855
     148       2.0836       0.5498
     149       2.2535       0.8250
     150       1.9747       0.8109
     151       2.0484       0.8477
     152       1.9081       0.9215
     153       2.1611       0.7609
     154       2.2371       0.6771
     155       2.4095       1.1776
     156       2.6295       0.7903
     157       2.4908       0.9924
     158       2.6044       0.7354
     159       2.4227       0.9928
     160       2.2674       0.6697
     161       2.1068       0.6023
     162       1.9150       0.6390
     163       2.1547       0.8789
     164       2.2967       0.6535
     165       2.0060       0.5833
     166       1.9645       0.7632
     167       2.1789       0.6205
     168       2.0939       0.8809
     169       2.1826       0.7927
     170       2.0707       1.0847
     171       2.0302       1.0128
     172       2.1576       0.8414
     173       2.2145       0.8571
     174       1.9174       0.4589
     175       2.0794       0.6517
     176       2.1431       0.9169
     177       2.1960       0.6048
     178       2.3638       0.9951
