#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1786       0.4519
       3       0.1724       0.5280
       4       0.2791       0.5869
       5       0.2788       0.5717
       6       0.6664       0.4507
       7       0.7014       0.7097
       8       1.0986       0.8476
       9       1.2306       0.4989
      10       1.2795       0.6176
      11       1.3249       0.7829
      12       1.5431       0.8060
      13       1.2821       0.7408
      14       1.3173       0.5947
      15       1.3055       0.4797
      16       1.3828       0.6749
      17       1.6413       0.8840
      18       1.1482       0.8584
      19       1.1735       0.5161
      20       1.1994       1.0336
      21       1.5805       1.3138
      22       1.2280       0.8708
      23       1.1915       0.8940
      24       1.3423       0.9287
      25       1.2943       0.9730
      26       1.5222       1.0010
      27       1.6769       0.9081
      28       1.6397       0.7204
      29       1.3588       0.5576
      30       1.4315       0.5938
      31       1.2907       0.6411
      32       1.5352       0.5135
      33       1.3664       0.8612
      34       1.3683       0.5754
      35       1.3174       0.4965
      36       1.4115       0.5871
      37       1.3610       0.5635
      38       1.4541       0.7220
      39       1.6403       0.9805
      40       1.5710       0.4972
      41       1.4259       0.5996
      42       1.4864       0.9277
      43       1.7997       0.8279
      44       1.7865       0.7472
      45       1.6526       0.8374
      46       1.5929       0.7687
      47       1.7741       0.7874
      48       1.6046       1.0655
      49       1.7361       1.2779
      50       1.5783       0.7024
      51       1.9439       0.7901
      52       1.7823       0.7409
      53       1.7681       0.6944
      54       1.7283       0.5510
      55       1.6762       0.5531
      56       1.6438       0.4849
      57       2.1584       0.7727
      58       2.1033       1.0097
      59       2.2087       0.7786
      60       1.6970       0.6853
      61       1.7623       0.8099
      62       1.6992       0.5089
      63       1.7358       0.6537
      64       1.6983       0.8444
      65       1.7066       0.7659
      66       1.6978       0.7416
      67       1.8494       1.3836
      68       1.8775       1.3425
      69       1.9382       1.1277
      70       2.1121       1.0837
      71       1.8161       0.7674
      72       1.9733       0.9671
      73       1.6031       0.5098
      74       1.6109       0.4585
      75       1.6557       0.4890
      76       1.9123       0.8283
      77       1.7506       0.6309
      78       1.7750       0.6068
      79       1.7170       1.0215
      80       1.7755       0.3385
      81       1.7112       0.6321
      82       2.2048       1.3977
      83       1.9662       1.0065
      84       1.7715       0.8291
      85       1.8613       0.7766
      86       1.7897       0.8450
      87       1.8021       1.0407
      88       1.6366       1.0580
      89       1.6235       0.6808
