#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1852       0.4992
       3       0.1763       0.5816
       4       0.2765       0.5403
       5       0.2821       0.5751
       6       0.6214       0.5718
       7       0.6565       0.7326
       8       0.9830       1.0258
       9       1.1293       1.1260
      10       1.2208       0.9339
      11       1.3302       0.9021
      12       1.2633       0.7395
      13       1.2706       0.8333
      14       1.2220       1.0574
      15       1.1686       0.5773
      16       1.2544       0.6424
      17       1.2730       0.7604
      18       1.2029       0.9367
      19       1.1481       0.8013
      20       1.3306       0.8145
      21       1.2868       0.8001
      22       1.1576       0.5843
      23       1.2412       0.7096
      24       1.2844       0.6756
      25       1.2102       1.1766
      26       1.2139       0.5825
      27       1.2027       0.7657
      28       1.2314       0.5398
      29       1.2294       0.4321
      30       1.1865       0.7719
      31       1.2318       0.5860
      32       1.3617       0.6526
      33       1.5589       0.9090
      34       1.4724       0.8313
      35       1.4213       0.8911
      36       1.4905       0.8254
      37       1.4236       0.4133
      38       1.3000       0.7342
      39       1.6222       0.9250
      40       1.4276       0.8253
      41       1.4961       0.8708
      42       1.3549       1.3049
      43       1.2482       1.1793
      44       1.2948       0.9376
      45       1.2492       0.7995
      46       1.2926       0.8051
      47       1.2429       0.4401
      48       1.3007       1.1575
      49       1.3984       1.5368
      50       1.2460       0.6928
      51       1.2070       0.9105
      52       1.1931       0.8273
      53       1.4236       1.1225
      54       1.4664       1.1486
      55       1.3905       1.4831
      56       1.6108       1.4690
      57       1.4589       1.8083
      58       1.5076       1.4660
      59       1.5659       1.9227
      60       1.6677       1.9210
      61       1.7959       2.2268
      62       1.7558       1.3630
      63       1.6600       1.0164
      64       1.6516       1.0313
      65       1.9002       1.8705
      66       1.7437       1.9442
      67       1.7801       1.9213
      68       1.7612       1.9683
      69       1.5843       1.9752
      70       1.6929       2.0813
      71       1.4370       2.2779
      72       1.6009       2.4004
      73       1.5003       1.9052
      74       1.6032       1.9116
      75       1.7134       2.0778
      76       1.8891       2.3482
      77       1.7601       2.4370
      78       1.7977       2.5587
      79       1.7052       2.5314
      80       1.6369       2.3058
      81       1.7185       2.5778
      82       1.7236       2.3401
      83       1.8608       2.1022
      84       1.5895       1.8367
      85       1.4183       2.0052
      86       1.5166       2.3710
      87       1.5360       2.3153
      88       1.4484       1.8074
