#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1760       0.5291
       3       0.1827       0.5661
       4       0.2880       0.5124
       5       0.2868       0.5225
       6       0.6021       0.5541
       7       0.6341       0.6537
       8       1.0113       0.5954
       9       0.9823       0.4957
      10       1.2031       0.3484
      11       1.2657       0.8315
      12       1.2118       0.8003
      13       1.2611       0.8668
      14       1.1578       0.5852
      15       1.1661       0.5197
      16       1.4540       0.8698
      17       1.3135       1.1576
      18       1.1125       1.0603
      19       1.2391       0.7483
      20       1.4360       0.6930
      21       1.3552       0.5884
      22       1.4645       0.6600
      23       1.3754       1.0672
      24       1.3686       1.0324
      25       1.6310       1.3842
      26       1.4459       1.5256
      27       1.4253       1.4394
      28       1.3273       0.8428
      29       1.4982       1.4672
      30       1.5708       1.3584
      31       1.4923       1.4606
      32       1.7798       1.5121
      33       1.9223       1.0460
      34       1.8221       1.4821
      35       1.6632       1.6954
      36       1.7975       1.2984
      37       1.8569       1.1561
      38       2.0591       1.4402
      39       2.4023       1.4687
      40       2.3287       1.8256
      41       2.0659       1.5077
      42       2.1260       1.2671
      43       2.2278       1.5213
      44       1.9453       1.5266
      45       2.2570       1.4758
      46       2.2249       1.3592
      47       2.1655       1.5507
      48       1.9286       1.9226
      49       1.9982       2.4145
      50       1.8606       1.6757
      51       2.3477       1.6703
      52       2.2199       1.8516
      53       2.4133       1.6131
      54       2.0544       1.2946
      55       2.0104       1.6584
      56       1.9550       1.5491
      57       2.1112       1.7998
      58       2.0743       1.5753
      59       2.5762       0.9315
      60       2.2354       1.1933
      61       2.4432       1.4062
      62       2.5172       1.2259
      63       2.8793       1.5846
      64       2.6049       1.6182
      65       2.5122       0.9856
      66       2.8442       1.3469
      67       2.6925       1.0432
      68       2.7413       1.8515
      69       2.6209       1.8041
      70       2.6578       1.5531
      71       2.8478       0.9197
      72       2.6979       1.6196
      73       2.8154       1.7731
      74       2.7728       0.9382
      75       2.5553       0.4925
      76       2.6088       1.4190
      77       2.7839       2.0555
      78       2.6579       1.3544
      79       2.5774       0.8678
      80       2.5437       1.2196
      81       2.5401       0.5122
      82       2.8204       0.4034
      83       2.8604       1.5299
      84       3.0787       0.8690
      85       3.0047       0.7315
      86       3.1208       1.0846
      87       2.9531       1.2998
      88       2.8346       0.9741
