#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1798       0.4992
       3       0.1707       0.5936
       4       0.2862       0.5288
       5       0.2811       0.5625
       6       0.6737       0.7174
       7       0.7599       1.0130
       8       1.1844       1.4994
       9       1.2486       1.5349
      10       1.3691       1.4752
      11       1.3058       1.5438
      12       1.3413       1.6927
      13       1.4074       1.5444
      14       1.6862       2.0076
      15       1.5939       1.4576
      16       1.6755       1.8924
      17       1.7576       1.8214
      18       1.7871       1.5927
      19       1.8696       2.0940
      20       1.7041       1.8210
      21       1.4921       2.2214
      22       1.9458       3.2290
      23       2.2144       3.6579
      24       1.6281       3.7937
      25       1.9271       3.4952
      26       2.1152       3.7884
      27       2.1523       3.8265
      28       2.2007       3.3525
      29       1.9545       3.5383
      30       1.9876       3.4902
      31       2.0860       3.6584
      32       2.1321       3.7447
      33       2.0840       3.4742
      34       2.1369       4.0764
      35       2.1008       3.8472
      36       2.3797       4.1981
      37       2.1178       4.1561
      38       2.1488       3.8660
      39       2.0864       3.6397
      40       2.1897       3.7832
      41       1.9972       3.6592
      42       2.2343       4.3361
      43       2.3638       3.9946
      44       2.2626       3.9255
      45       2.2975       3.5763
      46       2.6661       4.2860
      47       2.2251       4.0074
      48       2.6400       4.8302
      49       2.7442       4.2545
      50       2.1564       3.9481
      51       2.3752       4.3534
      52       2.5200       4.4021
      53       2.0390       3.5538
      54       2.4060       4.0661
      55       2.0806       4.2671
      56       2.3073       5.0135
      57       2.6040       5.4581
      58       2.4007       5.9755
      59       2.1816       5.9193
      60       2.3663       5.9841
      61       2.8047       7.1287
      62       2.7218       7.1798
      63       2.7177       8.0721
      64       2.7376       7.4846
      65       2.6323       6.9289
      66       2.6950       5.7595
      67       2.8544       6.7468
      68       3.0929       7.0458
      69       2.9231       6.3600
      70       2.6844       5.6681
      71       3.0814       4.8819
      72       3.2290       4.6684
      73       2.8841       4.6653
      74       2.9915       5.2929
      75       2.8617       5.1479
      76       2.7890       4.7743
      77       2.6380       3.7922
      78       3.0815       5.5661
      79       3.0233       5.0030
