#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1757       0.4199
       3       0.1748       0.5043
       4       0.2758       0.4293
       5       0.2759       0.4134
       6       0.6068       0.7407
       7       0.6763       0.8166
       8       1.4121       1.1880
       9       1.5284       1.2990
      10       1.3752       0.9606
      11       1.3258       0.9873
      12       1.4467       1.2040
      13       1.5100       0.9438
      14       1.7137       0.8823
      15       1.3490       1.2523
      16       1.4238       0.8081
      17       1.7771       1.2249
      18       2.0545       0.9463
      19       1.5078       1.2607
      20       1.6159       1.2372
      21       1.6160       1.2567
      22       1.5832       0.7166
      23       1.3475       1.0005
      24       1.3955       0.5538
      25       1.4570       0.9765
      26       1.6196       1.0323
      27       1.6050       1.1286
      28       1.5842       1.0043
      29       1.7817       0.9979
      30       1.7699       1.0644
      31       1.7019       0.9446
      32       1.6938       0.6099
      33       1.7780       1.1103
      34       1.5764       0.7625
      35       1.5483       0.5801
      36       1.7478       0.5658
      37       1.7212       0.7868
      38       1.8060       0.4835
      39       1.8301       0.5943
      40       1.6270       0.6575
      41       1.4692       0.6703
      42       1.5977       0.9259
      43       1.6540       0.8195
      44       1.8248       0.6418
      45       1.7384       0.6947
      46       1.7980       1.0063
      47       1.9325       1.2727
      48       1.9760       1.1014
      49       1.9554       1.3080
      50       2.0285       1.3233
      51       1.9042       1.2342
      52       1.8977       1.3313
      53       2.2450       2.1255
      54       2.0099       1.5482
      55       2.1027       1.3178
      56       2.0473       1.3681
      57       2.0293       1.4184
      58       2.1136       1.5154
      59       1.8010       1.0878
      60       1.7903       1.1072
      61       1.6957       0.9136
      62       1.5656       0.8939
      63       1.4722       0.8030
      64       1.5807       0.7441
      65       1.5562       0.8395
      66       1.6709       0.9642
      67       1.8577       1.0458
      68       1.9747       1.1267
      69       2.2056       1.5102
      70       2.0715       1.9531
      71       2.3756       2.0092
      72       2.2067       1.5817
      73       1.9711       1.2951
      74       2.2706       1.3800
      75       2.4675       1.4821
      76       2.2713       1.3549
      77       2.2805       1.5365
      78       2.4398       1.7722
      79       2.2955       1.8870
      80       2.3564       1.5960
      81       2.0502       1.1472
      82       2.1611       1.4541
      83       2.3659       1.4032
      84       1.9655       0.8595
      85       2.1056       1.1626
      86       2.2213       1.7786
      87       2.2541       1.7770
      88       2.1897       1.6941
      89       2.0915       1.4797
      90       1.9426       1.4320
      91       1.9210       1.0780
      92       1.8730       0.9296
      93       1.9691       1.2407
      94       1.8407       1.1466
      95       1.8543       0.7294
      96       2.2540       0.8276
      97       2.4571       1.7954
      98       2.1376       1.0272
      99       2.1858       0.9570
     100       2.2880       1.2153
     101       2.3970       1.3712
     102       2.5265       1.2544
     103       2.3347       1.4484
     104       2.2345       1.4365
     105       2.2876       1.3977
     106       2.5212       1.6130
     107       2.4874       1.8192
     108       3.1631       2.4318
     109       2.9785       1.9658
     110       2.8509       1.9983
     111       2.8665       2.6271
     112       2.7102       2.4095
     113       2.7220       1.8190
     114       3.1592       2.4968
     115       3.0306       2.9410
     116       3.2797       2.8321
     117       3.0518       3.3072
     118       3.2594       2.6870
     119       2.9964       1.8245
     120       3.0842       1.9729
     121       3.1379       2.1851
     122       2.9896       1.7623
     123       3.0009       2.1740
     124       3.2335       2.9891
     125       3.5105       3.3757
     126       3.5957       3.2507
     127       3.2970       3.0589
     128       3.7755       2.9059
     129       3.5389       2.7530
     130       3.8631       3.1729
     131       3.7691       3.4900
     132       3.6055       2.7827
     133       3.6767       2.9589
     134       3.5590       3.3620
     135       3.9947       3.2015
     136       3.9410       2.9404
     137       3.7190       3.3623
     138       3.5426       3.2269
     139       3.7179       2.9050
     140       3.3228       2.7345
     141       3.5908       3.6484
     142       3.6567       3.3637
     143       3.8729       3.1526
     144       3.8621       2.8970
     145       4.1504       3.0980
     146       4.0577       3.1457
     147       3.7841       3.2389
     148       3.3976       2.5692
     149       3.6093       2.6320
     150       4.1568       3.4713
     151       3.7587       3.1801
     152       3.4262       2.5433
     153       3.2757       2.3749
     154       3.7163       3.0631
     155       3.9817       3.8917
     156       4.1029       3.2496
     157       3.9276       3.2099
     158       4.1221       3.2715
     159       3.8237       3.1138
     160       3.8910       2.4406
     161       3.8895       2.1905
     162       3.4968       2.1756
     163       3.5886       3.0566
     164       3.8020       2.9188
     165       3.5709       3.2646
     166       3.8198       3.2800
     167       4.3061       3.4911
     168       4.1946       3.1346
     169       4.4612       3.1331
     170       4.4710       3.4095
     171       4.1263       3.2511
     172       4.4116       3.0596
     173       4.5460       3.3312
     174       4.5638       3.3801
     175       3.9856       2.5086
     176       3.9840       2.6485
     177       4.1126       2.8490
     178       3.9965       2.8082
     179       4.5539       3.5880
     180       4.3111       3.4018
     181       4.2626       3.8389
     182       4.3144       2.8719
     183       4.3165       3.5714
     184       4.2265       3.4868
     185       4.4683       3.7685
     186       4.4493       3.9771
     187       4.6057       3.9019
     188       4.4445       3.9531
     189       4.1553       4.0592
     190       4.2656       4.1084
     191       4.5068       4.6876
     192       4.2928       4.4965
     193       4.4791       4.5445
     194       4.7036       4.2070
     195       4.7569       4.3040
     196       5.0140       4.2485
     197       4.9866       4.1251
     198       5.1814       4.1821
     199       5.3159       4.8082
     200       5.2002       4.6372
     201       5.4758       4.7436
     202       4.9534       4.3338
     203       4.7507       4.1202
     204       4.6519       4.1737
     205       4.4529       4.2592
     206       4.8786       4.3531
     207       4.7589       4.0501
     208       4.9690       4.1223
     209       4.5804       4.0080
     210       4.3926       3.8830
     211       4.3453       3.3414
     212       4.2398       3.4664
     213       4.6371       4.1490
     214       4.7831       4.1130
     215       4.7118       4.0957
     216       4.7135       4.3801
     217       4.4179       3.4074
     218       4.5228       3.6629
     219       4.7738       4.0815
     220       4.8072       4.2188
     221       4.7092       4.3849
     222       4.2873       3.6997
     223       4.0859       2.9192
     224       4.4169       3.3705
     225       3.9796       2.9162
     226       3.9062       3.3448
     227       4.1743       2.9304
     228       4.0338       2.6914
     229       4.1366       4.3018
     230       3.8291       3.9609
     231       3.8205       3.4745
     232       3.9938       3.8954
     233       4.2635       4.4369
     234       4.3356       4.1976
     235       4.2572       3.9337
     236       4.9395       5.5792
     237       4.6046       4.6057
     238       4.7509       5.1145
     239       4.9533       5.0187
     240       4.8197       5.0029
     241       4.5897       4.7099
     242       5.0068       4.8633
     243       4.4785       4.4312
     244       4.7571       4.4562
     245       4.5299       4.2507
     246       4.2661       4.3916
     247       4.5566       4.0412
     248       4.5732       4.8610
     249       4.0537       4.1265
     250       4.4709       3.8137
     251       4.7863       4.7730
     252       4.5976       4.5608
     253       4.5612       3.7863
     254       4.5409       4.1842
     255       4.6720       4.3397
     256       5.0773       5.1953
     257       4.6377       5.0806
     258       4.2082       4.4546
     259       4.3302       4.3063
     260       4.2628       3.5781
     261       4.6816       3.8479
     262       4.7544       4.2593
     263       5.2476       5.0056
     264       5.4682       5.3333
     265       5.0203       4.1731
     266       5.0264       4.3054
     267       4.9121       4.3490
     268       5.0534       4.5446
     269       5.4739       5.4841
     270       5.2903       4.3268
     271       5.2773       3.7004
     272       5.0892       4.3253
     273       4.2933       3.7905
     274       4.8122       4.8347
     275       4.7990       3.8465
     276       4.6924       4.6793
     277       5.1553       4.4267
     278       4.6586       3.9959
     279       4.5150       4.4095
     280       4.9222       4.2486
     281       4.9275       4.2517
     282       4.7167       3.3030
     283       4.8790       4.1367
     284       4.8321       4.3192
     285       4.9940       4.6537
     286       4.7248       3.8072
     287       4.8252       4.3855
     288       4.8483       4.0097
     289       4.2869       3.4145
     290       4.6000       3.6519
     291       4.8239       4.2901
     292       4.4377       4.2369
     293       4.2759       3.8505
     294       4.3217       4.3215
     295       4.3650       4.6531
     296       4.7852       4.2349
     297       5.0926       4.9243
     298       4.9198       5.1250
     299       5.1372       4.6175
     300       5.0674       4.5279
     301       4.7902       3.9674
     302       4.5478       3.8937
     303       4.3683       3.1707
     304       4.1388       2.6661
     305       3.8824       3.5820
     306       4.1414       4.0032
     307       4.0154       4.0435
     308       3.9978       4.0108
     309       3.9426       4.1994
     310       3.9892       4.3748
     311       4.1403       4.1743
     312       3.6322       3.6042
     313       3.8023       2.9035
     314       4.1420       3.7346
     315       3.8578       2.2240
     316       3.9047       1.4185
     317       4.2918       2.8209
     318       4.0716       2.7618
     319       3.5773       2.4934
     320       3.8803       2.6340
     321       4.2451       3.3556
     322       4.4748       4.2571
     323       4.3167       3.9307
     324       4.7899       4.0518
     325       4.3374       3.6684
     326       4.1570       4.2277
     327       4.1383       3.1404
     328       4.4270       3.3625
     329       4.0773       3.5135
     330       4.1719       3.7520
     331       4.0508       3.7913
     332       4.3672       4.4530
     333       4.7796       4.8976
     334       4.5677       4.7149
     335       4.3435       4.2320
     336       4.9302       4.3828
     337       4.9891       5.7302
     338       4.9659       5.4342
     339       4.9402       5.8137
     340       4.5278       4.2568
     341       4.7708       4.9387
     342       4.6417       4.5714
     343       4.4529       4.7298
     344       4.0072       3.9184
     345       3.9949       3.8949
     346       3.9109       4.0616
     347       4.1317       4.4910
     348       4.1406       5.3394
     349       4.1304       4.5063
     350       3.7614       3.9875
     351       3.7443       4.1059
     352       3.5594       3.0744
     353       3.7094       3.3551
     354       3.5241       3.1683
     355       3.2610       2.9270
     356       3.5448       3.7083
     357       3.9171       4.2479
     358       3.5269       3.1616
     359       3.9591       4.2955
     360       4.1313       4.8077
     361       4.2493       3.8737
     362       4.1645       3.4630
     363       4.4090       4.0362
     364       4.2750       3.9409
     365       4.8571       5.1363
     366       5.0421       5.1142
     367       4.7292       4.7628
     368       4.9884       4.8328
     369       5.1347       5.7511
     370       5.2105       5.7479
     371       5.4661       5.4814
     372       5.2174       6.5036
     373       4.8830       5.5588
     374       4.9623       5.9783
     375       4.7530       5.4684
     376       5.0373       5.8132
     377       4.7287       5.9307
     378       4.6859       5.7120
     379       4.6362       4.0996
     380       4.8152       5.5540
     381       4.8748       5.5047
     382       4.5609       5.8757
     383       4.4374       5.5536
     384       4.5573       5.5531
     385       5.1447       6.6436
     386       5.0838       6.4960
     387       4.9939       5.7618
     388       5.0079       6.3098
     389       5.3777       6.2808
     390       5.0737       5.8632
     391       5.4644       6.3268
     392       5.4811       6.2172
     393       5.0915       5.6071
     394       4.7967       4.4875
     395       4.9261       5.1816
     396       5.2503       5.1029
     397       5.4485       5.9300
     398       5.8446       6.5256
     399       5.8683       7.4866
     400       5.7778       6.8018
     401       6.0311       6.8833
     402       6.0065       6.3441
     403       6.1996       6.1573
     404       5.8944       6.6437
     405       5.9751       5.6918
     406       6.2032       5.7878
     407       5.9571       5.8227
     408       5.7871       6.4722
     409       6.2849       5.9541
     410       6.4387       6.6730
     411       6.0951       6.5945
     412       5.8595       5.3430
     413       5.6275       4.9462
     414       5.6269       5.4072
     415       5.4861       4.6805
     416       5.7512       5.3366
     417       5.6713       5.5708
     418       5.6394       5.0291
     419       6.1094       5.4532
     420       6.1184       6.6632
     421       6.3295       6.9054
     422       5.7866       6.1451
     423       5.5222       5.0960
     424       5.1875       5.7626
     425       5.5194       5.5777
     426       5.5271       6.5478
     427       4.8917       4.6687
     428       4.9421       4.5007
     429       4.9966       4.0130
     430       5.2712       5.3126
     431       5.7323       5.2432
     432       5.5455       4.4115
     433       5.3011       5.1893
     434       5.5377       5.2867
     435       5.8124       4.1992
     436       5.3710       5.3947
     437       5.6742       5.4589
     438       5.3069       4.7171
     439       4.8797       4.4541
     440       4.8941       4.9258
     441       5.0322       4.1326
     442       4.9209       3.6089
     443       5.0600       4.8104
     444       4.9257       4.3553
     445       5.3028       5.3665
     446       5.1685       4.4362
     447       5.2672       4.4984
     448       5.8415       4.8640
     449       5.4119       4.7028
     450       5.4570       5.4672
     451       6.0627       7.4733
     452       5.4463       4.5925
     453       5.4258       5.4210
     454       5.6774       4.5917
     455       4.7732       3.9883
     456       5.5775       5.1839
     457       5.2870       4.5066
     458       5.1451       4.1733
     459       5.0038       4.2120
     460       4.9962       4.0529
     461       4.9547       4.8081
     462       4.6094       3.9913
     463       4.9527       4.7078
     464       4.7661       4.3237
     465       4.7932       4.1523
     466       4.5856       4.4766
     467       4.9798       4.7946
     468       4.5922       2.5581
     469       4.7432       2.6796
     470       5.0276       3.2584
     471       4.9587       3.8575
     472       4.9853       5.1436
     473       4.9324       4.8560
     474       4.6865       3.5496
     475       5.1075       3.9465
     476       5.9539       5.2815
     477       5.9084       6.3322
     478       6.5080       6.2075
     479       6.1944       4.8200
     480       6.3455       4.7728
     481       5.8246       5.1091
     482       5.4954       3.7571
     483       5.9603       5.0933
     484       6.2843       5.1733
     485       5.8689       6.1424
     486       5.5890       5.3508
     487       5.5771       5.5421
     488       5.8400       5.8900
     489       6.0277       5.8328
     490       5.9513       6.1465
     491       5.7198       4.2742
     492       5.0389       4.3697
     493       5.2984       3.6443
     494       5.3569       3.8470
     495       5.4205       4.3654
     496       5.6247       4.2942
     497       6.0329       4.7490
     498       5.6069       4.6313
     499       5.6460       4.5055
     500       5.8379       3.8036
     501       6.0435       4.8858
     502       6.1950       4.6978
     503       6.3086       4.4390
     504       6.8677       6.5560
     505       6.7311       6.3732
     506       6.7160       7.3709
     507       7.0591       6.6676
