#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1706       0.5478
       3       0.1740       0.6202
       4       0.2873       0.5232
       5       0.2848       0.5159
       6       0.6608       1.0410
       7       0.7437       1.1583
       8       1.2293       1.5298
       9       1.2956       0.9075
      10       1.2560       1.1536
      11       1.5354       1.0000
      12       1.4337       0.7522
      13       1.3943       0.7135
      14       1.2702       0.7783
      15       1.6908       1.3877
      16       1.4278       1.4621
      17       1.3319       0.6943
      18       1.7038       1.3880
      19       1.4959       1.4309
      20       1.6861       0.7530
      21       1.6205       0.7538
      22       1.5868       0.8968
      23       1.7168       1.0048
      24       1.7898       0.6992
      25       1.5922       1.2013
      26       1.8793       0.6339
      27       1.8644       0.5248
      28       2.1037       1.0769
      29       1.8424       0.9129
      30       2.3779       0.8559
      31       2.1222       0.9227
      32       2.0324       1.1627
      33       1.9504       1.1397
      34       1.8515       0.9950
      35       1.9486       0.8366
      36       1.7065       0.7524
      37       1.5953       0.6671
      38       1.5841       0.6506
      39       1.6951       0.7838
      40       1.7239       0.8108
      41       1.9174       0.8357
      42       2.3101       1.2613
      43       1.9323       1.3609
      44       2.2099       1.1795
      45       2.2404       0.7227
      46       2.0739       1.1702
      47       2.3473       1.2775
      48       2.0259       0.9873
      49       2.0875       1.0312
      50       1.9838       0.8072
      51       2.1628       1.0155
      52       1.9978       1.2199
      53       2.1216       1.0687
      54       2.1140       1.1860
      55       2.2714       1.2739
      56       1.8925       0.6819
      57       1.9281       1.0396
      58       2.2352       0.9816
      59       1.9974       1.2108
      60       2.1148       0.8785
      61       2.2096       1.0203
      62       2.1178       1.1122
      63       2.1267       1.1764
      64       2.3564       1.0028
      65       2.4559       1.5690
      66       2.1986       1.1892
      67       2.3604       1.4542
      68       2.4614       1.0525
      69       2.3872       0.7189
      70       2.4008       0.6760
      71       2.2323       1.2064
      72       2.3109       0.5767
      73       2.4855       1.1887
      74       2.4628       1.2706
      75       2.0239       0.8600
      76       2.2691       0.9155
      77       2.2494       0.9085
      78       2.7230       1.2621
      79       2.3781       1.2943
      80       2.5656       1.3574
      81       2.4810       1.0925
      82       2.5478       1.3696
      83       2.2856       0.9719
      84       2.2982       1.0804
      85       2.3861       1.5445
      86       2.3358       0.9572
      87       2.2695       1.2026
      88       2.2412       1.0226
      89       2.4865       1.3096
      90       2.6125       1.7862
      91       2.1530       0.8953
      92       2.5515       0.8942
      93       2.2880       0.9434
      94       2.4072       1.0195
      95       2.5234       1.2756
      96       2.4243       1.2104
      97       2.4237       1.6644
      98       2.6577       1.9377
      99       2.6725       1.9023
     100       2.9440       1.2724
     101       2.8278       1.5352
     102       2.5235       1.2175
     103       2.5884       1.9603
     104       2.4934       1.3791
     105       2.8081       1.3902
     106       2.7828       1.8263
     107       2.9077       1.9119
     108       2.9278       1.7584
     109       2.7117       1.2999
     110       2.6671       1.2676
     111       2.7258       1.1095
     112       2.9645       1.2840
     113       3.1320       1.4390
     114       2.9095       1.9988
     115       2.6904       1.8085
     116       2.7972       1.1930
     117       2.8878       0.9582
     118       3.0682       1.4921
     119       2.8836       1.5517
     120       3.0922       1.8457
     121       2.8922       1.2521
     122       2.9733       2.1045
     123       2.9665       3.3728
     124       3.0368       4.3099
     125       3.2357       5.3930
     126       3.0618       4.0613
     127       3.3006       3.6168
     128       3.5643       3.4002
     129       3.1668       4.2644
     130       3.5099       3.2246
     131       3.5812       4.4644
     132       3.3877       2.0185
     133       3.2324       2.8420
     134       2.9164       2.6327
     135       2.7952       2.7679
     136       2.7820       2.7760
     137       2.9103       4.7643
     138       2.7806       5.3002
     139       2.7897       4.6427
     140       2.8282       4.3175
     141       2.9775       5.1102
     142       2.9425       5.1228
     143       3.2308       6.0405
     144       3.1583       5.9741
     145       2.8685       6.1606
     146       3.2053       6.5996
     147       3.2518       6.6091
     148       3.2140       5.2426
     149       3.5700       5.6332
     150       3.3463       5.8156
     151       3.2285       5.3247
     152       3.4636       5.5519
     153       3.4943       4.6468
     154       3.1916       4.1839
     155       3.2229       4.0396
     156       3.1287       3.6694
     157       3.0313       2.5078
     158       2.9498       2.8495
     159       2.9309       2.6894
     160       2.9203       2.8394
     161       3.0509       2.6106
     162       3.0671       2.7309
     163       3.0054       3.2961
     164       3.4264       2.6248
     165       3.1574       2.8052
     166       3.2788       2.7855
     167       3.2935       2.9899
     168       3.1533       2.5561
     169       3.1261       2.3094
     170       3.0304       2.9281
     171       2.9399       2.7182
     172       3.2256       2.9309
     173       3.1731       2.9405
     174       3.3350       3.0037
     175       2.8667       2.9471
     176       2.9986       3.0528
     177       2.7488       3.1519
     178       2.9371       3.0011
     179       2.7307       3.2812
     180       2.8185       3.6028
     181       3.1482       3.3844
     182       3.0555       3.4183
     183       2.8069       3.0693
     184       2.9919       3.4687
     185       2.8682       3.2291
     186       2.6617       3.2900
     187       2.8562       3.1937
     188       3.2387       2.9641
     189       3.1013       3.2057
     190       3.2283       2.9772
     191       3.1320       2.9626
     192       3.3160       2.9699
     193       2.9942       2.8676
     194       3.2578       2.9669
     195       3.1920       2.8752
     196       3.0165       2.6802
     197       3.3278       2.9426
     198       3.4356       2.7381
     199       3.4059       3.1896
     200       3.3888       2.6167
     201       3.5785       2.6112
     202       3.4544       3.0777
     203       3.2762       2.9974
     204       3.1694       3.3074
     205       3.2762       3.0419
     206       3.2800       3.0109
     207       3.3244       2.7209
     208       3.2453       3.0331
     209       3.3730       3.1211
     210       3.6821       2.8657
     211       3.4031       2.8478
     212       3.2023       3.1017
     213       3.7017       2.8633
     214       3.5124       2.8774
     215       3.4902       2.9143
     216       3.4417       3.1802
     217       3.5040       2.8805
     218       3.2661       3.0935
     219       3.2342       3.0391
     220       3.1371       2.9557
     221       3.1677       3.0805
     222       3.1585       2.8728
     223       3.4670       3.1614
     224       3.5006       3.0394
     225       3.4134       2.9178
     226       3.3979       2.7445
     227       3.5940       3.1817
     228       3.6797       3.0204
     229       3.4277       2.8454
     230       3.6740       2.9816
     231       3.6508       3.1618
     232       3.7494       3.0127
     233       3.5096       2.9383
     234       3.5109       2.8806
     235       3.2157       3.2784
     236       3.3784       2.7778
     237       3.4731       2.8228
     238       3.4278       2.7588
     239       3.4533       2.6369
     240       3.4632       2.7475
     241       3.5873       2.7875
     242       3.3561       2.9017
     243       3.6399       2.6785
     244       3.2440       3.0157
     245       3.2396       3.2813
     246       3.2938       3.2103
     247       3.3780       2.9228
     248       3.4032       3.1330
     249       3.4205       2.8800
     250       3.5108       3.1611
     251       3.2016       2.5595
     252       3.5660       3.2433
     253       3.2705       2.9831
     254       3.2426       2.9272
     255       3.2058       2.9023
     256       3.1402       2.7553
     257       2.8884       3.2388
     258       3.2961       3.2039
     259       3.5721       2.9075
     260       3.3847       2.5113
     261       2.9914       2.9597
