#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1753       0.4920
       3       0.1787       0.4800
       4       0.2822       0.3537
       5       0.2772       0.2925
       6       0.6268       0.3559
       7       0.7136       0.5297
       8       1.2450       0.8472
       9       1.1079       0.6519
      10       1.2691       0.8885
      11       1.2117       0.8854
      12       1.2443       0.6947
      13       1.4209       0.9475
      14       1.4760       0.9940
      15       1.2357       0.8853
      16       1.3303       1.0466
      17       1.3964       0.3971
      18       1.3736       0.5298
      19       1.2779       0.5325
      20       1.2598       1.1729
      21       1.4502       0.8629
      22       1.2972       0.6767
      23       1.1604       0.5480
      24       1.3959       0.7565
      25       1.3440       0.6380
      26       1.3866       0.4712
      27       1.2849       0.7936
      28       1.3727       0.6813
      29       1.3272       0.3649
      30       1.3792       0.4178
      31       1.6250       0.3105
      32       1.2898       0.3743
      33       1.4268       1.4272
      34       1.3002       1.3823
      35       1.3143       1.3379
      36       1.2818       0.6395
      37       1.4571       0.5689
      38       1.5108       0.4399
      39       1.4740       0.6459
      40       1.3802       0.5793
      41       1.4053       0.7906
      42       1.3989       0.7369
      43       1.5559       0.8244
      44       1.5069       0.9142
      45       1.5622       0.8451
      46       1.7030       1.4425
      47       1.6753       1.3173
      48       1.7552       1.7582
      49       1.5908       0.7146
      50       1.9092       1.2252
      51       2.0820       1.2370
      52       2.0147       1.2825
      53       2.1030       1.0074
      54       2.1232       1.7451
      55       2.3473       1.3303
      56       2.0898       1.5914
      57       1.9898       1.4147
      58       1.9862       1.7501
      59       1.6760       1.5951
      60       2.0513       1.2547
      61       1.9394       1.2359
      62       2.0666       1.3941
      63       2.1867       1.4696
      64       1.9851       1.0435
      65       2.0753       1.3372
      66       2.1727       1.2203
      67       2.0601       1.5615
      68       1.8269       0.9600
      69       1.8787       1.3813
      70       1.7034       0.9040
      71       1.6598       1.6815
      72       1.8064       1.1769
      73       1.7335       1.4090
      74       1.7045       1.1555
      75       1.9894       1.4793
      76       1.9250       1.2936
      77       1.8963       1.0348
      78       1.6907       1.1562
      79       1.9123       0.9980
      80       1.7444       1.3258
      81       1.9683       1.6916
      82       1.9734       1.9248
      83       1.7684       1.8070
      84       1.6515       1.3721
      85       1.7137       0.8669
      86       1.8511       1.0907
      87       1.6656       1.6205
      88       1.8255       1.4649
      89       1.8571       1.5263
      90       1.7475       0.7042
      91       1.8174       1.4436
      92       1.8214       1.4086
      93       1.7452       1.0600
      94       1.7635       0.8057
      95       1.7943       1.0509
      96       1.7958       0.7423
      97       1.9574       0.9404
      98       1.9962       1.1254
      99       1.8337       1.1116
     100       1.7205       0.8486
     101       1.7004       0.6263
     102       1.8589       1.2065
     103       2.0188       1.3733
     104       1.6625       0.8892
