#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1766       0.4621
       3       0.1851       0.5347
       4       0.2931       0.4324
       5       0.2988       0.4330
       6       0.6092       0.2961
       7       0.6609       0.4028
       8       1.0088       0.7807
       9       1.2739       0.5296
      10       1.1114       0.7633
      11       1.1239       0.8512
      12       1.0857       0.6946
      13       1.3335       0.9508
      14       1.1376       1.2616
      15       1.1304       1.4590
      16       1.0803       0.8697
      17       1.0418       1.0610
      18       1.1374       1.0713
      19       1.1999       1.1329
      20       1.2889       0.6850
      21       1.2878       0.8446
      22       1.4100       0.9499
      23       1.5931       0.8481
      24       1.5757       0.6714
      25       1.5327       0.5526
      26       1.5156       0.7499
      27       1.4821       0.7589
      28       1.4913       0.6092
      29       1.4200       0.9728
      30       1.4675       0.6948
      31       1.4964       1.3689
      32       1.5041       1.4295
      33       1.5465       1.2143
      34       1.5571       1.2813
      35       1.7693       1.4216
      36       1.8415       0.9091
      37       1.8441       1.6500
      38       1.9732       1.8201
      39       1.8146       1.3564
      40       1.8628       1.4697
      41       1.6044       1.3863
      42       1.8475       1.3405
      43       1.6559       1.0116
      44       1.5548       0.9260
      45       1.7411       1.8815
      46       1.6050       1.7122
      47       1.8264       0.8701
      48       1.7041       0.9674
      49       1.7173       0.9732
      50       1.6551       0.7255
      51       1.4972       0.4203
      52       1.5808       0.7588
      53       1.6817       1.0154
      54       1.7179       0.9819
      55       1.8133       0.7905
      56       1.7000       0.7634
      57       1.5497       0.6038
      58       1.5083       0.7867
      59       1.6976       0.9498
      60       1.4071       0.9287
      61       1.4322       0.8588
      62       1.5189       1.5586
      63       1.4679       0.7922
      64       1.7958       1.4723
      65       1.8956       0.9450
      66       2.1424       1.7155
      67       1.7027       0.9352
      68       1.8960       1.2913
      69       1.8152       1.3949
      70       2.1822       1.3853
      71       1.9021       1.1343
      72       1.7272       1.2542
      73       1.8606       1.5616
      74       2.2919       1.1713
      75       1.9951       1.1035
      76       1.5701       0.8712
      77       1.5259       0.9807
      78       1.5257       1.1970
      79       1.3690       1.0689
      80       1.7722       0.8293
      81       1.6990       1.1664
      82       1.5804       0.9373
      83       1.6978       1.1179
      84       1.6863       0.8030
      85       1.6926       0.7734
      86       1.5989       0.9576
      87       1.6865       1.5332
      88       2.1033       0.8507
      89       1.9107       1.0505
      90       1.9240       0.9257
      91       1.8912       1.3198
      92       1.8449       1.0886
      93       1.9069       1.5134
      94       1.7617       0.9311
      95       1.6147       0.8482
      96       1.8355       0.6732
      97       1.7806       0.9516
      98       1.9272       1.0773
      99       2.1070       1.1971
     100       2.0947       1.2178
     101       1.9155       1.4432
     102       1.8863       0.7487
     103       1.9129       1.3861
     104       2.1100       1.3844
     105       1.8587       1.1346
     106       2.0163       0.9547
     107       1.7660       0.6140
     108       1.6969       1.1515
     109       1.7720       0.8398
     110       1.7882       0.6544
     111       1.9078       0.5873
     112       1.9098       0.8776
     113       2.0749       1.1822
     114       1.8654       1.1194
     115       2.0319       0.8363
     116       2.0986       0.7570
     117       1.9379       0.6607
     118       2.1547       0.8448
     119       2.1981       1.0622
     120       2.1108       0.8539
     121       2.1929       0.7930
     122       2.2642       0.9407
     123       2.1447       0.4411
     124       2.1426       1.4235
     125       1.9520       0.8955
     126       2.1569       0.6440
     127       2.0301       0.5713
     128       2.2084       0.9252
     129       2.1891       1.1483
     130       2.0872       1.0059
     131       2.1136       1.1005
     132       2.2539       0.8511
     133       2.2338       0.8082
     134       2.0572       1.2082
     135       2.0314       1.4472
     136       2.0934       1.2771
     137       2.2977       1.2608
     138       2.2762       0.7583
     139       2.2137       0.6853
     140       1.9983       1.0918
     141       2.2203       0.8895
     142       2.2183       0.8557
     143       1.9914       1.2596
     144       1.9366       0.5958
     145       2.0659       0.7949
     146       2.0843       0.9227
     147       2.2638       0.5690
     148       2.2519       1.3346
     149       2.3323       0.9271
     150       2.1573       1.0565
     151       2.3765       1.0170
     152       2.8335       1.2088
     153       2.4066       0.9303
     154       2.2532       0.9899
     155       2.3381       0.9181
     156       2.2904       1.2100
     157       2.0638       0.7418
     158       2.2409       0.7687
     159       2.3358       1.2436
     160       2.1912       1.1554
     161       1.7596       0.9921
     162       1.9580       1.3592
     163       1.9368       0.9207
     164       1.8900       1.0163
     165       2.2230       1.0946
     166       2.1656       1.4147
     167       2.1458       1.1678
     168       2.2979       1.0305
     169       2.4144       0.6751
     170       2.3107       1.1251
     171       2.6753       1.8658
     172       2.5076       0.8114
     173       2.3129       1.1299
     174       2.5289       1.1502
     175       2.5588       1.5325
     176       2.4766       1.8409
     177       2.8091       1.3636
     178       2.3351       0.5258
     179       2.3601       0.9905
     180       2.5904       1.2277
     181       2.4514       1.1411
     182       2.2778       0.7790
     183       2.1403       0.7027
     184       2.4104       0.8672
     185       2.3473       0.7873
     186       2.2406       0.8264
     187       2.2778       0.6275
     188       2.3436       0.6254
     189       2.6638       0.9457
     190       2.6862       0.6561
     191       2.5731       1.2653
     192       2.6607       0.7005
     193       2.6443       1.0102
     194       2.6120       1.0009
     195       2.4374       0.6774
     196       2.6265       0.6980
     197       2.5784       1.1492
     198       2.2968       1.2991
