#Frame           SHP2       ligand
       1       0.0000       0.0000
       2       0.1749       0.4904
       3       0.1803       0.4502
       4       0.2835       0.3295
       5       0.2956       0.3445
       6       0.6702       0.7234
       7       0.7512       0.5028
       8       1.0532       0.7748
       9       1.0371       0.6375
      10       1.0739       0.8107
      11       1.2899       0.4870
      12       1.4267       0.7451
      13       1.5024       0.5440
      14       1.3146       0.4140
      15       1.5838       0.5837
      16       1.7056       0.6922
      17       1.5930       0.9516
      18       1.4460       0.4356
      19       1.5229       0.4720
      20       1.5676       0.5972
      21       1.6642       0.6618
      22       1.4054       0.5959
      23       1.4089       0.5939
      24       1.5370       0.5716
      25       1.5441       0.7638
      26       1.8137       0.4531
      27       1.4556       0.7865
      28       1.6840       0.6739
      29       1.6071       1.2870
      30       1.6825       0.5763
      31       1.7189       0.4920
      32       1.5745       0.6193
      33       1.6040       0.5286
      34       1.5777       0.8359
      35       1.6798       0.3842
      36       1.6417       0.6359
      37       1.7648       0.5330
      38       1.5670       0.6734
      39       1.5285       0.5145
      40       1.6311       0.5848
      41       1.6131       0.8521
      42       1.6312       0.3976
      43       1.9290       0.7416
      44       1.7141       0.6669
      45       1.6208       0.6905
      46       1.5887       0.6732
      47       1.5324       0.4111
      48       1.6033       0.3855
      49       1.6348       0.6286
      50       1.6633       0.5071
      51       1.6963       0.4580
      52       2.0119       0.4848
      53       1.3751       0.7099
      54       1.6451       0.9311
      55       1.6378       0.5815
      56       1.7067       0.7764
      57       1.8036       0.6360
      58       1.6841       0.7684
      59       1.8508       0.6208
      60       1.9016       1.2357
      61       1.9033       0.5366
      62       1.8695       0.5155
      63       1.9322       0.7643
      64       1.8405       0.7016
      65       1.9206       0.5973
      66       1.9327       1.1184
      67       1.9538       0.7826
      68       1.8183       0.6313
      69       2.1239       0.7791
      70       2.0558       0.6691
      71       2.1926       0.5633
      72       2.1225       0.7486
      73       2.0604       1.0033
      74       2.0053       0.8710
      75       2.1206       0.6402
      76       2.0328       0.9079
      77       2.1508       0.6856
      78       2.2453       0.8324
      79       2.3678       0.8133
      80       2.3694       0.9441
      81       2.3335       0.8855
      82       2.1473       0.7507
      83       2.3494       1.1951
      84       2.2751       1.2867
      85       2.4491       1.0431
      86       2.2210       0.7222
      87       2.0432       0.6533
      88       2.0128       0.4838
      89       2.0179       0.7143
      90       2.0296       0.8350
      91       2.1199       0.6808
      92       2.2440       1.0405
      93       2.2884       0.9853
      94       2.0649       0.9204
      95       2.1650       1.0276
      96       2.1008       1.0519
      97       2.1816       1.0577
      98       2.1625       1.2019
      99       2.2615       0.8567
     100       2.4000       1.0746
     101       2.2059       1.0552
     102       2.0558       0.6157
     103       2.0836       0.6004
     104       2.2105       0.8942
     105       2.2084       1.3224
     106       2.2506       1.4419
     107       2.2064       0.9649
     108       2.1770       0.9293
     109       2.4060       0.9190
     110       2.4033       1.5489
     111       2.2813       0.9676
     112       2.2315       0.9597
     113       2.2931       0.6225
     114       2.6997       1.1743
     115       2.6438       1.0088
     116       2.4832       0.7409
     117       2.3295       0.5891
     118       2.5412       1.0241
     119       2.4266       0.7695
     120       2.4753       0.6076
     121       2.4060       0.5474
     122       2.3228       0.6704
     123       2.3579       0.5889
     124       2.6253       0.6994
     125       2.6285       1.0640
     126       2.8380       1.8545
     127       2.6084       1.0886
     128       2.5688       0.8977
     129       2.6037       0.7244
     130       2.4232       0.6271
     131       2.4980       0.8495
     132       2.4782       0.8594
     133       2.4492       0.7823
     134       2.5461       1.6739
     135       2.5604       1.1428
     136       2.3506       1.5169
     137       2.4818       1.2329
     138       2.7451       1.1001
     139       2.6100       0.8473
     140       2.4409       0.6572
     141       2.3624       0.5722
     142       2.5059       1.0869
     143       2.5701       1.0398
     144       2.6433       0.9953
     145       2.7121       0.9120
     146       3.2849       0.8666
     147       2.7859       0.8901
     148       3.0250       0.7918
     149       2.7279       0.7887
     150       2.7288       0.7696
     151       2.8075       1.0570
     152       2.5041       0.6912
     153       2.7058       0.5535
     154       2.6940       0.8869
     155       2.4933       0.4887
     156       2.7628       0.6660
     157       2.7566       0.5697
     158       2.6449       0.6353
     159       2.7642       0.8237
     160       2.7383       0.9866
     161       2.8096       0.5646
     162       2.6087       0.9281
     163       2.6629       0.8806
     164       2.6669       0.9504
     165       2.7325       0.7518
     166       2.6980       1.0236
     167       2.7671       0.8838
     168       2.7869       0.6143
     169       2.6957       0.5628
     170       2.5398       0.8063
     171       2.8531       0.8194
     172       2.7566       0.4890
     173       2.6072       0.6855
     174       2.6460       0.7244
     175       2.8254       0.7300
     176       2.9411       0.6280
     177       2.8724       0.5532
     178       2.8636       1.1144
     179       2.9037       0.5585
     180       2.9542       1.1760
     181       3.1260       0.8390
     182       3.0964       1.0822
     183       2.9157       0.7093
     184       2.8334       0.7132
     185       3.1373       0.7285
     186       2.9236       0.8058
     187       2.8940       1.1139
     188       2.6554       0.6573
     189       2.5840       0.6711
     190       2.8346       0.5430
     191       2.7064       1.1444
     192       2.4352       0.8628
     193       2.2471       1.2837
     194       2.1888       0.9398
     195       2.2872       1.0386
     196       2.4203       1.0515
     197       2.7926       1.3422
     198       2.8398       0.7533
     199       2.7604       0.9268
     200       2.6872       0.7594
     201       2.4883       0.5961
     202       2.6091       0.7536
     203       2.4202       0.6081
     204       2.5512       0.9733
     205       2.3587       0.7671
     206       2.4835       0.9314
     207       2.1679       0.9123
     208       2.2624       0.4191
     209       2.2240       0.6845
     210       2.3224       0.6806
     211       2.3663       0.5558
     212       2.2528       0.6001
     213       2.2514       0.4596
     214       2.2202       0.5206
     215       2.4477       0.5246
     216       2.5142       0.4748
     217       2.4377       0.4753
     218       2.6717       0.7592
     219       2.4338       0.6739
     220       2.5124       0.5381
     221       2.4049       0.6547
     222       2.5192       0.8673
     223       2.6012       0.8874
     224       2.6199       0.7474
     225       2.6171       1.0743
     226       2.6198       0.4162
     227       2.7562       1.0192
     228       2.5610       1.1800
     229       2.1983       0.8995
     230       2.5338       1.3024
     231       2.3963       0.7980
     232       2.2279       0.8845
     233       2.3333       0.5719
     234       2.4830       0.7132
     235       2.3896       0.6676
     236       2.3076       0.7733
     237       2.6335       0.6841
     238       2.7163       0.8147
     239       2.8818       0.8214
     240       2.8275       0.7410
     241       2.6632       0.7626
     242       2.6129       0.6067
     243       2.5859       0.8118
     244       2.6048       1.1330
     245       2.3601       0.8015
     246       2.4951       0.6154
     247       2.6069       0.8929
     248       2.4844       0.7394
     249       2.5394       0.5237
     250       2.6363       0.5507
     251       2.8900       1.0201
     252       3.0207       0.5812
     253       2.8120       0.8252
     254       2.9441       1.1806
     255       2.9301       0.4388
     256       3.0982       1.0937
     257       2.9154       1.2335
     258       2.7912       0.8055
     259       2.6869       0.7468
     260       2.8388       0.9536
     261       2.9175       0.9050
     262       2.7645       1.3194
     263       2.7575       1.0448
     264       2.8672       0.8841
     265       2.7876       0.9472
     266       2.8055       0.6677
     267       2.9175       0.5946
     268       2.8912       0.5072
     269       2.8691       0.4493
     270       2.8766       0.8730
     271       2.8152       0.4710
     272       3.2025       1.4788
     273       2.8387       0.6252
     274       2.8633       0.5665
     275       2.6777       0.5620
     276       2.8405       0.5683
     277       2.8188       0.7655
     278       2.8888       0.5048
